Date,Time,Volume_CuM,Flow_Av,Sec,Depth
10/09/2019,2:23:15,166955,0,646032040,-20.1414
10/09/2019,2:38:15,166955,0,646032040,-20.1289
10/09/2019,2:53:15,166955,0,646032040,-20.1414
10/09/2019,3:08:15,166955,0,646032040,-20.1289
10/09/2019,3:23:15,166955,0,646032040,-20.1414
10/09/2019,3:38:15,166955,0,646032040,-20.1336
10/09/2019,3:53:15,166955,0,646032040,-20.1289
10/09/2019,4:08:15,166955,0,646032040,-20.1367
10/09/2019,4:23:15,166955,0,646032040,-20.1305
10/09/2019,4:38:15,166955,0,646032040,-20.1289
10/09/2019,4:53:15,166955,0,646032040,-20.1336
10/09/2019,5:08:15,166955,0,646032040,-20.1289
10/09/2019,5:23:15,166955,0,646032040,-20.1289
10/09/2019,5:38:15,166955,0,646032040,-20.1414
10/09/2019,5:53:15,166955,0,646032040,-20.1289
10/09/2019,6:08:15,166955,0,646032040,-20.1289
10/09/2019,6:23:15,166955,0,646032040,-20.1336
10/09/2019,6:38:15,166955,0,646032040,-20.1305
10/09/2019,6:53:15,166955,0,646032040,-20.1336
10/09/2019,7:08:15,166955,0,646032040,-20.1289
10/09/2019,7:23:15,166955,0,646032040,-20.1227
10/09/2019,7:38:15,166955,0,646032040,-20.1289
10/09/2019,7:53:15,166955,0,646032040,-20.1289
10/09/2019,8:08:15,166955,0,646032040,-20.1289
10/09/2019,8:23:15,166955,0,646032040,-20.1289
10/09/2019,8:38:15,166955,0,646032040,-20.1289
10/09/2019,8:53:15,166955,0,646032040,-20.1258
10/09/2019,9:08:15,166955,0,646032040,-20.1289
10/09/2019,9:23:15,166955,0,646032040,-20.1258
10/09/2019,9:38:15,166955,0,646032040,-20.1289
10/09/2019,9:53:15,166955,0,646032040,-20.1289
10/09/2019,10:08:15,166955,0,646032040,-20.1289
10/09/2019,10:23:15,166955,0,646032040,-20.1258
10/09/2019,10:38:15,166955,0,646032040,-20.1305
10/09/2019,10:53:15,166955,0,646032040,-20.1274
10/09/2019,11:08:15,166955,0,646032040,-20.1289
10/09/2019,11:23:15,166955,0,646032040,-20.1336
10/09/2019,11:38:15,166955,0,646032040,-20.143
10/09/2019,11:53:15,166955,0,646032040,-20.1289
10/09/2019,12:08:15,166955,0,646032040,-20.1195
10/09/2019,12:23:15,166955,0,646032040,-20.1305
10/09/2019,12:38:15,166955,0,646032040,-20.1289
10/09/2019,12:53:15,166955,0,646032040,-20.1289
10/09/2019,13:08:15,166955,0,646032040,-20.1336
10/09/2019,13:23:15,166955,0,646032040,-20.1289
10/09/2019,13:38:15,166955,0,646032040,-20.1289
10/09/2019,13:53:15,166955,0,646032040,-20.1414
10/09/2019,14:08:15,166955,0,646032040,-20.1305
10/09/2019,14:23:15,166955,0,646032040,-20.1336
10/09/2019,14:38:15,166955,0,646032040,-20.1383
10/09/2019,15:24:05,166955,0,646032040,-20.1305
10/09/2019,15:39:05,166955,0,646032040,-20.1992
10/09/2019,15:54:05,166955,0,646032040,-20.2273
10/09/2019,16:09:05,166955,0,646032040,-20.2195
10/09/2019,16:24:05,166955,0,646032040,-20.2117
10/09/2019,16:39:05,166955,0,646032040,-20.2086
10/09/2019,16:54:05,166955,0,646032040,-20.2195
10/09/2019,17:09:05,166955,0,646032040,-20.2195
10/09/2019,17:24:05,166955,0,646032040,-20.2195
10/09/2019,17:39:05,166955,0,646032040,-20.2195
10/09/2019,17:54:05,166955,0,646032040,-20.2133
10/09/2019,18:09:05,166955,0,646032040,-20.2039
10/09/2019,18:24:05,166955,0,646032040,-20.2195
10/09/2019,18:39:05,166955,0,646032040,-20.2148
10/09/2019,18:54:05,166955,0,646032040,-20.2117
10/09/2019,19:09:05,166955,0,646032040,-20.2195
10/09/2019,19:24:05,166955,0,646032040,-20.1977
10/09/2019,19:39:05,166955,0,646032040,-20.2133
10/09/2019,19:54:05,166955,0,646032040,-20.2039
10/09/2019,20:09:05,166955,0,646032040,-20.2195
10/09/2019,20:24:05,166955,0,646032040,-20.2039
10/09/2019,20:39:05,166955,0,646032040,-20.1898
10/09/2019,20:54:05,166955,0,646032040,-20.193
10/09/2019,21:09:05,166955,0,646032040,-20.2039
10/09/2019,21:24:05,166955,0,646032040,-20.2195
10/09/2019,21:39:05,166955,0,646032040,-20.1992
10/09/2019,21:54:05,166955,0,646032040,-20.2117
10/09/2019,22:09:05,166955,0,646032040,-20.2226
10/09/2019,22:24:05,166955,0,646032040,-20.2273
10/09/2019,22:39:05,166955,0,646032040,-20.2039
10/09/2019,22:54:05,166955,0,646032040,-20.2039
10/09/2019,23:09:05,166955,0,646032040,-20.2117
10/09/2019,23:24:05,166955,0,646032040,-20.2211
10/09/2019,23:39:05,166955,0,646032040,-20.1961
10/09/2019,23:54:05,166955,0,646032040,-20.2117
11/09/2019,0:09:05,166955,0,646032040,-20.1977
11/09/2019,0:24:05,166955,0,646032040,-20.2211
11/09/2019,0:39:05,166955,0,646032040,-20.207
11/09/2019,0:54:05,166955,0,646032040,-20.2055
11/09/2019,1:09:05,166955,0,646032040,-20.2195
11/09/2019,1:24:05,166955,0,646032040,-20.2117
11/09/2019,1:39:05,166955,0,646032040,-20.1758
11/09/2019,1:54:05,166955,0,646032040,-20.1805
11/09/2019,2:09:05,166955,0,646032040,-20.1602
11/09/2019,2:24:05,166955,0,646032040,-20.1914
11/09/2019,2:39:05,166955,0,646032040,-20.1805
11/09/2019,2:54:05,166955,0,646032040,-20.1961
11/09/2019,3:09:05,166955,0,646032040,-20.157
11/09/2019,3:24:05,166955,0,646032040,-20.1836
11/09/2019,3:39:05,166955,0,646032040,-20.1602
11/09/2019,3:54:05,166955,0,646032040,-20.157
11/09/2019,4:09:05,166955,0,646032040,-20.1539
11/09/2019,4:24:05,166955,0,646032040,-20.157
11/09/2019,4:39:05,166955,0,646032040,-20.1664
11/09/2019,4:54:05,166955,0,646032040,-20.1289
11/09/2019,5:09:05,166955,0,646032040,-20.1414
11/09/2019,5:24:05,166955,0,646032040,-20.1508
11/09/2019,5:39:05,166955,0,646032040,-20.1602
11/09/2019,5:54:05,166955,0,646032040,-20.1602
11/09/2019,6:09:05,166955,0,646032040,-20.1758
11/09/2019,6:24:05,166955,0,646032040,-20.1664
11/09/2019,6:39:05,166955,0,646032040,-20.1727
11/09/2019,6:54:05,166955,0,646032040,-20.1727
11/09/2019,7:09:05,166955,0,646032040,-20.1805
11/09/2019,7:24:05,166955,0,646032040,-20.1852
11/09/2019,7:39:05,166955,0,646032040,-20.1695
11/09/2019,7:54:05,166955,0,646032040,-20.2008
11/09/2019,8:09:05,166955,0,646032040,-20.1805
11/09/2019,8:24:05,166955,0,646032040,-20.1727
11/09/2019,8:39:05,166955,0,646032040,-20.1773
11/09/2019,8:54:05,166955,0,646032040,-20.1649
11/09/2019,9:09:05,166955,0,646032040,-20.2039
11/09/2019,9:24:05,166955,0,646032040,-20.2117
11/09/2019,9:39:05,166955,0,646032040,-20.2273
11/09/2019,9:54:05,166955,0,646032040,-20.2289
11/09/2019,10:09:05,166955,0,646032040,-20.2289
11/09/2019,10:24:05,166955,0,646032040,-20.2289
11/09/2019,10:39:05,166955,0,646032040,-20.2289
11/09/2019,10:54:05,166955,0,646032040,-20.2289
11/09/2019,11:09:05,166955,0,646032040,-20.2289
11/09/2019,11:24:05,166955,0,646032040,-20.2289
11/09/2019,11:39:05,166955,0,646032040,-20.2289
11/09/2019,11:54:05,166955,0,646032040,-20.2289
11/09/2019,12:09:05,166955,0,646032040,-20.2273
11/09/2019,12:24:05,166955,0,646032040,-20.2289
11/09/2019,12:39:05,166955,0,646032040,-20.2289
11/09/2019,12:54:05,166955,0,646032040,-20.2289
11/09/2019,13:09:05,166955,0,646032040,-20.2289
11/09/2019,13:24:05,166955,0,646032040,-20.2289
11/09/2019,13:39:05,166955,0,646032040,-20.2289
11/09/2019,13:54:05,166955,0,646032040,-20.2305
11/09/2019,14:09:05,166955,0,646032040,-20.2351
11/09/2019,14:24:05,166955,0,646032040,-20.2398
11/09/2019,14:39:05,166955,0,646032040,-20.2289
11/09/2019,14:54:05,166955,0,646032040,-20.2289
11/09/2019,15:09:05,166955,0,646032040,-20.2305
11/09/2019,15:24:05,166955,0,646032040,-20.2289
11/09/2019,15:39:05,166955,0,646032040,-20.2305
11/09/2019,15:54:05,166955,0,646032040,-20.243
11/09/2019,16:09:05,166955,0,646032040,-20.2351
11/09/2019,16:24:05,166955,0,646032040,-20.2289
11/09/2019,16:39:05,166955,0,646032040,-20.2305
11/09/2019,16:54:05,166955,0,646032040,-20.2289
11/09/2019,17:09:05,166955,0,646032040,-20.2398
11/09/2019,17:24:05,166955,0,646032040,-20.2289
11/09/2019,17:39:05,166955,0,646032040,-20.2305
11/09/2019,17:54:05,166955,0,646032040,-20.232
11/09/2019,18:09:05,166955,0,646032040,-20.2351
11/09/2019,18:24:05,166955,0,646032040,-20.2305
11/09/2019,18:39:05,166955,0,646032040,-20.2289
11/09/2019,18:54:05,166955,0,646032040,-20.2226
11/09/2019,19:09:05,166955,0,646032040,-20.2305
11/09/2019,19:24:05,166955,0,646032040,-20.2305
11/09/2019,19:39:05,166955,0,646032040,-20.2289
11/09/2019,19:54:05,166955,0,646032040,-20.2289
11/09/2019,20:09:05,166955,0,646032040,-20.2289
11/09/2019,20:24:05,166955,0,646032040,-20.2305
11/09/2019,20:39:05,166955,0,646032040,-20.2289
11/09/2019,20:54:05,166955,0,646032040,-20.2289
11/09/2019,21:09:05,166955,0,646032040,-20.2351
11/09/2019,21:24:05,166955,0,646032040,-20.2351
11/09/2019,21:39:05,166955,0,646032040,-20.2351
11/09/2019,21:54:05,166955,0,646032040,-20.2273
11/09/2019,22:09:05,166955,0,646032040,-20.2164
11/09/2019,22:24:05,166955,0,646032040,-20.2398
11/09/2019,22:39:05,166955,0,646032040,-20.2305
11/09/2019,22:54:05,166955,0,646032040,-20.232
11/09/2019,23:09:05,166955,0,646032040,-20.2351
11/09/2019,23:24:05,166955,0,646032040,-20.2305
11/09/2019,23:39:05,166955,0,646032040,-20.2289
11/09/2019,23:54:05,166955,0,646032040,-20.2289
12/09/2019,0:09:05,166955,0,646032040,-20.2289
12/09/2019,0:24:05,166955,0,646032040,-20.2289
12/09/2019,0:39:05,166955,0,646032040,-20.2289
12/09/2019,0:54:05,166955,0,646032040,-20.2351
12/09/2019,1:09:05,166955,0,646032040,-20.2289
12/09/2019,1:24:05,166955,0,646032040,-20.232
12/09/2019,1:39:05,166955,0,646032040,-20.2164
12/09/2019,1:54:05,166955,0,646032040,-20.2305
12/09/2019,2:09:05,166955,0,646032040,-20.2289
12/09/2019,2:24:05,166955,0,646032040,-20.2305
12/09/2019,2:39:05,166955,0,646032040,-20.2273
12/09/2019,2:54:05,166955,0,646032040,-20.2289
12/09/2019,3:09:05,166955,0,646032040,-20.2289
12/09/2019,3:24:05,166955,0,646032040,-20.2289
12/09/2019,3:39:05,166955,0,646032040,-20.2289
12/09/2019,3:54:05,166955,0,646032040,-20.2367
12/09/2019,4:09:05,166955,0,646032040,-20.2195
12/09/2019,4:24:05,166955,0,646032040,-20.2289
12/09/2019,4:39:05,166955,0,646032040,-20.2289
12/09/2019,4:54:05,166955,0,646032040,-20.2305
12/09/2019,5:09:05,166955,0,646032040,-20.2289
12/09/2019,5:24:05,166955,0,646032040,-20.2289
12/09/2019,5:39:05,166955,0,646032040,-20.2289
12/09/2019,5:54:05,166955,0,646032040,-20.2383
12/09/2019,6:09:05,166955,0,646032040,-20.2289
12/09/2019,6:24:05,166955,0,646032040,-20.2289
12/09/2019,6:39:05,166955,0,646032040,-20.2289
12/09/2019,6:54:05,166955,0,646032040,-20.2273
12/09/2019,7:09:05,166955,0,646032040,-20.2289
12/09/2019,7:24:05,166955,0,646032040,-20.2289
12/09/2019,7:39:05,166955,0,646032040,-20.2289
12/09/2019,7:54:05,166955,0,646032040,-20.232
12/09/2019,8:09:05,166955,0,646032040,-20.2289
12/09/2019,8:24:05,166955,0,646032040,-20.2273
12/09/2019,8:39:05,166955,0,646032040,-20.2242
12/09/2019,8:54:05,166955,0,646032040,-20.2289
12/09/2019,9:09:05,166955,0,646032040,-20.2242
12/09/2019,9:24:05,166955,0,646032040,-20.232
12/09/2019,9:39:05,166955,0,646032040,-20.2289
12/09/2019,9:54:05,166955,0,646032040,-20.2226
12/09/2019,10:09:05,166955,0,646032040,-20.2289
12/09/2019,10:24:05,166955,0,646032040,-20.2289
12/09/2019,10:39:05,166955,0,646032040,-20.2289
12/09/2019,10:54:05,166955,0,646032040,-20.2289
12/09/2019,11:09:05,166955,0,646032040,-20.2289
12/09/2019,11:24:05,166955,0,646032040,-20.2273
12/09/2019,11:39:05,166955,0,646032040,-20.2289
12/09/2019,11:54:05,166955,0,646032040,-20.2289
12/09/2019,12:09:05,166955,0,646032040,-20.2305
12/09/2019,12:24:05,166955,0,646032040,-20.2289
12/09/2019,12:39:05,166955,0,646032040,-20.2351
12/09/2019,12:54:05,166955,0,646032040,-20.2289
12/09/2019,13:09:05,166955,0,646032040,-20.2289
12/09/2019,13:24:05,166955,0,646032040,-20.2164
12/09/2019,13:39:05,166955,0,646032040,-20.2351
12/09/2019,13:54:05,166955,0,646032040,-20.2289
12/09/2019,14:09:05,166955,0,646032040,-20.2289
12/09/2019,14:24:05,166955,0,646032040,-20.2289
12/09/2019,14:39:05,166955,0,646032040,-20.2289
12/09/2019,14:54:05,166955,0,646032040,-20.2273
12/09/2019,15:09:05,166955,0,646032040,-20.2289
12/09/2019,15:24:05,166955,0,646032040,-20.2289
12/09/2019,15:39:05,166955,0,646032040,-20.2211
12/09/2019,15:54:05,166955,0,646032040,-20.2289
12/09/2019,16:09:05,166955,0,646032040,-20.2195
12/09/2019,16:24:05,166955,0,646032040,-20.2289
12/09/2019,16:39:05,166955,0,646032040,-20.2289
12/09/2019,16:54:05,166955,0,646032040,-20.2383
12/09/2019,17:09:05,166955,0,646032040,-20.2289
12/09/2019,17:24:05,166955,0,646032040,-20.2305
12/09/2019,17:39:05,166955,0,646032040,-20.2289
12/09/2019,17:54:05,166955,0,646032040,-20.2383
12/09/2019,18:09:05,166955,0,646032040,-20.2289
12/09/2019,18:24:05,166955,0,646032040,-20.2289
12/09/2019,18:39:05,166955,0,646032040,-20.2289
12/09/2019,18:54:05,166955,0,646032040,-20.2289
12/09/2019,19:09:05,166955,0,646032040,-20.2555
12/09/2019,19:24:05,166955,0,646032040,-20.2289
12/09/2019,19:39:05,166955,0,646032040,-20.2289
12/09/2019,19:54:05,166955,0,646032040,-20.2289
12/09/2019,20:09:05,166955,0,646032040,-20.2242
12/09/2019,20:24:05,166955,0,646032040,-20.2289
12/09/2019,20:39:05,166955,0,646032040,-20.2289
12/09/2019,20:54:05,166955,0,646032040,-20.243
12/09/2019,21:09:05,166955,0,646032040,-20.2289
12/09/2019,21:24:05,166955,0,646032040,-20.2305
12/09/2019,21:39:05,166955,0,646032040,-20.2305
12/09/2019,21:54:05,166955,0,646032040,-20.2289
12/09/2019,22:09:05,166955,0,646032040,-20.2289
12/09/2019,22:24:05,166955,0,646032040,-20.2289
12/09/2019,22:39:05,166955,0,646032040,-20.243
12/09/2019,22:54:05,166955,0,646032040,-20.2305
12/09/2019,23:09:05,166955,0,646032040,-20.2289
12/09/2019,23:24:05,166955,0,646032040,-20.2289
12/09/2019,23:39:05,166955,0,646032040,-20.2289
12/09/2019,23:54:05,166955,0,646032040,-20.2289
13/09/2019,0:09:05,166955,0,646032040,-20.2273
13/09/2019,0:24:05,166955,0,646032040,-20.2289
13/09/2019,0:39:05,166955,0,646032040,-20.2289
13/09/2019,0:54:05,166955,0,646032040,-20.2289
13/09/2019,1:09:05,166955,0,646032040,-20.2242
13/09/2019,1:24:05,166955,0,646032040,-20.2289
13/09/2019,1:39:05,166955,0,646032040,-20.2289
13/09/2019,1:54:05,166955,0,646032040,-20.2289
13/09/2019,2:09:05,166955,0,646032040,-20.2273
13/09/2019,2:24:05,166955,0,646032040,-20.2164
13/09/2019,2:39:05,166955,0,646032040,-20.2289
13/09/2019,2:54:05,166955,0,646032040,-20.2273
13/09/2019,3:09:05,166955,0,646032040,-20.2273
13/09/2019,3:24:05,166955,0,646032040,-20.2289
13/09/2019,3:39:05,166955,0,646032040,-20.2289
13/09/2019,3:54:05,166955,0,646032040,-20.2273
13/09/2019,4:09:05,166955,0,646032040,-20.2289
13/09/2019,4:24:05,166955,0,646032040,-20.2289
13/09/2019,4:39:05,166955,0,646032040,-20.2273
13/09/2019,4:54:05,166955,0,646032040,-20.2289
13/09/2019,5:09:05,166955,0,646032040,-20.2289
13/09/2019,5:24:05,166955,0,646032040,-20.2289
13/09/2019,5:39:05,166955,0,646032040,-20.2289
13/09/2019,5:54:05,166955,0,646032040,-20.2289
13/09/2019,6:09:05,166955,0,646032040,-20.2289
13/09/2019,6:24:05,166955,0,646032040,-20.243
13/09/2019,6:39:05,166955,0,646032040,-20.2289
13/09/2019,6:54:05,166955,0,646032040,-20.2289
13/09/2019,7:09:05,166955,0,646032040,-20.2289
13/09/2019,7:24:05,166955,0,646032040,-20.2289
13/09/2019,7:39:05,166955,0,646032040,-20.2289
13/09/2019,7:54:05,166955,0,646032040,-20.2289
13/09/2019,8:09:05,166955,0,646032040,-20.2195
13/09/2019,8:24:05,166955,0,646032040,-20.2289
13/09/2019,8:39:05,166955,0,646032040,-20.2273
13/09/2019,8:54:05,166955,0,646032040,-20.2289
13/09/2019,9:09:05,166955,0,646032040,-20.2289
13/09/2019,9:24:05,166955,0,646032040,-20.2289
13/09/2019,9:39:05,166955,0,646032040,-20.2148
13/09/2019,9:54:05,166955,0,646032040,-20.2289
13/09/2019,10:09:05,166955,0,646032040,-20.2289
13/09/2019,10:24:05,166955,0,646032040,-20.2289
13/09/2019,10:39:05,166955,0,646032040,-20.2305
13/09/2019,10:54:05,166955,0,646032040,-20.2242
13/09/2019,11:09:05,166955,0,646032040,-20.2289
13/09/2019,11:24:05,166955,0,646032040,-20.2273
13/09/2019,11:39:05,166955,0,646032040,-20.2289
13/09/2019,11:54:05,166955,0,646032040,-20.2289
13/09/2019,12:09:05,166955,0,646032040,-20.2273
13/09/2019,12:24:05,166955,0,646032040,-20.2289
13/09/2019,12:39:05,166955,0,646032040,-20.232
13/09/2019,12:54:05,166955,0,646032040,-20.2351
13/09/2019,13:09:05,166955,0,646032040,-20.2601
13/09/2019,13:24:05,166955,0,646032040,-20.2633
13/09/2019,13:39:05,166955,0,646032040,-20.2945
13/09/2019,13:54:05,166955,0,646032040,-20.2929
13/09/2019,14:09:05,166955,0,646032040,-20.2711
13/09/2019,14:24:05,166955,0,646032040,-20.282
13/09/2019,14:39:05,166955,0,646032040,-20.3023
13/09/2019,14:54:05,166955,0,646032040,-20.2836
13/09/2019,15:09:05,166955,0,646032040,-20.2867
13/09/2019,15:24:05,166955,0,646032040,-20.2945
13/09/2019,15:39:05,166955,0,646032040,-20.3023
13/09/2019,15:54:05,166955,0,646032040,-20.2851
13/09/2019,16:09:05,166955,0,646032040,-20.2945
13/09/2019,16:24:05,166955,0,646032040,-20.2898
13/09/2019,16:39:05,166955,0,646032040,-20.3086
13/09/2019,16:54:05,166955,0,646032040,-20.2836
13/09/2019,17:09:05,166955,0,646032040,-20.2695
13/09/2019,17:24:05,166955,0,646032040,-20.2711
13/09/2019,17:39:05,166955,0,646032040,-20.2773
13/09/2019,17:54:05,166955,0,646032040,-20.2508
13/09/2019,18:09:05,166955,0,646032040,-20.2508
13/09/2019,18:24:05,166955,0,646032040,-20.2555
13/09/2019,18:39:05,166955,0,646032040,-20.2711
13/09/2019,18:54:05,166955,0,646032040,-20.2773
13/09/2019,19:09:05,166955,0,646032040,-20.2742
13/09/2019,19:24:05,166955,0,646032040,-20.2758
13/09/2019,19:39:05,166955,0,646032040,-20.2945
13/09/2019,19:54:05,166955,0,646032040,-20.2929
13/09/2019,20:09:05,166955,0,646032040,-20.2992
13/09/2019,20:24:05,166955,0,646032040,-20.2695
13/09/2019,20:39:05,166955,0,646032040,-20.2914
13/09/2019,20:54:05,166955,0,646032040,-20.2711
13/09/2019,21:09:05,166955,0,646032040,-20.3133
13/09/2019,21:24:05,166955,0,646032040,-20.2929
13/09/2019,21:39:05,166955,0,646032040,-20.3164
13/09/2019,21:54:05,166955,0,646032040,-20.3008
13/09/2019,22:09:05,166955,0,646032040,-20.3054
13/09/2019,22:24:05,166955,0,646032040,-20.2945
13/09/2019,22:39:05,166955,0,646032040,-20.3101
13/09/2019,22:54:05,166955,0,646032040,-20.3008
13/09/2019,23:09:05,166955,0,646032040,-20.3101
13/09/2019,23:24:05,166955,0,646032040,-20.3179
13/09/2019,23:39:05,166955,0,646032040,-20.307
13/09/2019,23:54:05,166955,0,646032040,-20.2945
14/09/2019,0:09:05,166955,0,646032040,-20.3179
14/09/2019,0:24:05,166955,0,646032040,-20.3023
14/09/2019,0:39:05,166955,0,646032040,-20.3148
14/09/2019,0:54:05,166955,0,646032040,-20.3054
14/09/2019,1:09:05,166955,0,646032040,-20.3257
14/09/2019,1:24:05,166955,0,646032040,-20.3148
14/09/2019,1:39:05,166955,0,646032040,-20.3133
14/09/2019,1:54:05,166955,0,646032040,-20.3257
14/09/2019,2:09:05,166955,0,646032040,-20.3101
14/09/2019,2:24:05,166955,0,646032040,-20.3211
14/09/2019,2:39:05,166955,0,646032040,-20.3179
14/09/2019,2:54:05,166955,0,646032040,-20.3226
14/09/2019,3:09:05,166955,0,646032040,-20.3164
14/09/2019,3:24:05,166955,0,646032040,-20.3133
14/09/2019,3:39:05,166955,0,646032040,-20.2976
14/09/2019,3:54:05,166955,0,646032040,-20.307
14/09/2019,4:09:05,166955,0,646032040,-20.3133
14/09/2019,4:24:05,166955,0,646032040,-20.3054
14/09/2019,4:39:05,166955,0,646032040,-20.3054
14/09/2019,4:54:05,166955,0,646032040,-20.2867
14/09/2019,5:09:05,166955,0,646032040,-20.2992
14/09/2019,5:24:05,166955,0,646032040,-20.2929
14/09/2019,5:39:05,166955,0,646032040,-20.2898
14/09/2019,5:54:05,166955,0,646032040,-20.2789
14/09/2019,6:09:05,166955,0,646032040,-20.2945
14/09/2019,6:24:05,166955,0,646032040,-20.3023
14/09/2019,6:39:05,166955,0,646032040,-20.2773
14/09/2019,6:54:05,166955,0,646032040,-20.2711
14/09/2019,7:09:05,166955,0,646032040,-20.2945
14/09/2019,7:24:05,166955,0,646032040,-20.2836
14/09/2019,7:39:05,166955,0,646032040,-20.2664
14/09/2019,7:54:05,166955,0,646032040,-20.2633
14/09/2019,8:09:05,166955,0,646032040,-20.2398
14/09/2019,8:24:05,166955,0,646032040,-20.2617
14/09/2019,8:39:05,166955,0,646032040,-20.243
14/09/2019,8:54:05,166955,0,646032040,-20.2789
14/09/2019,9:09:05,166955,0,646032040,-20.2633
14/09/2019,9:24:05,166955,0,646032040,-20.2555
14/09/2019,9:39:05,166955,0,646032040,-20.2351
14/09/2019,9:54:05,166955,0,646032040,-20.2586
14/09/2019,10:09:05,166955,0,646032040,-20.2555
14/09/2019,10:24:05,166955,0,646032040,-20.2539
14/09/2019,10:39:05,166955,0,646032040,-20.2555
14/09/2019,10:54:05,166955,0,646032040,-20.2586
14/09/2019,11:09:05,166955,0,646032040,-20.2476
14/09/2019,11:24:05,166955,0,646032040,-20.2445
14/09/2019,11:39:05,166955,0,646032040,-20.2555
14/09/2019,11:54:05,166955,0,646032040,-20.2695
14/09/2019,12:09:05,166955,0,646032040,-20.2461
14/09/2019,12:24:05,166955,0,646032040,-20.2461
14/09/2019,12:39:05,166955,0,646032040,-20.2633
14/09/2019,12:54:05,166955,0,646032040,-20.2773
14/09/2019,13:09:05,166955,0,646032040,-20.2555
14/09/2019,13:24:05,166955,0,646032040,-20.2601
14/09/2019,13:39:05,166955,0,646032040,-20.2445
14/09/2019,13:54:05,166955,0,646032040,-20.2476
14/09/2019,14:09:05,166955,0,646032040,-20.2508
14/09/2019,14:24:05,166955,0,646032040,-20.2633
14/09/2019,14:39:05,166955,0,646032040,-20.2367
14/09/2019,14:54:05,166955,0,646032040,-20.2398
14/09/2019,15:09:05,166955,0,646032040,-20.2461
14/09/2019,15:24:05,166955,0,646032040,-20.2351
14/09/2019,15:39:05,166955,0,646032040,-20.2508
14/09/2019,15:54:05,166955,0,646032040,-20.2461
14/09/2019,16:09:05,166955,0,646032040,-20.2508
14/09/2019,16:24:05,166955,0,646032040,-20.243
14/09/2019,16:39:05,166955,0,646032040,-20.2351
14/09/2019,16:54:05,166955,0,646032040,-20.2383
14/09/2019,17:09:05,166955,0,646032040,-20.2445
14/09/2019,17:24:05,166955,0,646032040,-20.2461
14/09/2019,17:39:05,166955,0,646032040,-20.2633
14/09/2019,17:54:05,166955,0,646032040,-20.243
14/09/2019,18:09:05,166955,0,646032040,-20.232
14/09/2019,18:24:05,166955,0,646032040,-20.2367
14/09/2019,18:39:05,166955,0,646032040,-20.2289
14/09/2019,18:54:05,166955,0,646032040,-20.2351
14/09/2019,19:09:05,166955,0,646032040,-20.2367
14/09/2019,19:24:05,166955,0,646032040,-20.2398
14/09/2019,19:39:05,166955,0,646032040,-20.2289
14/09/2019,19:54:05,166955,0,646032040,-20.2289
14/09/2019,20:09:05,166955,0,646032040,-20.2289
14/09/2019,20:24:05,166955,0,646032040,-20.2289
14/09/2019,20:39:05,166955,0,646032040,-20.243
14/09/2019,20:54:05,166955,0,646032040,-20.243
14/09/2019,21:09:05,166955,0,646032040,-20.2289
14/09/2019,21:24:05,166955,0,646032040,-20.2289
14/09/2019,21:39:05,166955,0,646032040,-20.2383
14/09/2019,21:54:05,166955,0,646032040,-20.2351
14/09/2019,22:09:05,166955,0,646032040,-20.2289
14/09/2019,22:24:05,166955,0,646032040,-20.2367
14/09/2019,22:39:05,166955,0,646032040,-20.243
14/09/2019,22:54:05,166955,0,646032040,-20.2305
14/09/2019,23:09:05,166955,0,646032040,-20.2476
14/09/2019,23:24:05,166955,0,646032040,-20.2305
14/09/2019,23:39:05,166955,0,646032040,-20.2305
14/09/2019,23:54:05,166955,0,646032040,-20.2351
15/09/2019,0:09:05,166955,0,646032040,-20.2367
15/09/2019,0:24:05,166955,0,646032040,-20.2289
15/09/2019,0:39:05,166955,0,646032040,-20.2305
15/09/2019,0:54:05,166955,0,646032040,-20.2289
15/09/2019,1:09:05,166955,0,646032040,-20.2305
15/09/2019,1:24:05,166955,0,646032040,-20.2305
15/09/2019,1:39:05,166955,0,646032040,-20.2305
15/09/2019,1:54:05,166955,0,646032040,-20.2367
15/09/2019,2:09:05,166955,0,646032040,-20.2289
15/09/2019,2:24:05,166955,0,646032040,-20.2305
15/09/2019,2:39:05,166955,0,646032040,-20.243
15/09/2019,2:54:05,166955,0,646032040,-20.2289
15/09/2019,3:09:05,166955,0,646032040,-20.2351
15/09/2019,3:24:05,166955,0,646032040,-20.243
15/09/2019,3:39:05,166955,0,646032040,-20.2383
15/09/2019,3:54:05,166955,0,646032040,-20.2242
15/09/2019,4:09:05,166955,0,646032040,-20.2289
15/09/2019,4:24:05,166955,0,646032040,-20.2289
15/09/2019,4:39:05,166955,0,646032040,-20.2148
15/09/2019,4:54:05,166955,0,646032040,-20.2351
15/09/2019,5:09:05,166955,0,646032040,-20.2289
15/09/2019,5:24:05,166955,0,646032040,-20.2383
15/09/2019,5:39:05,166955,0,646032040,-20.2305
15/09/2019,5:54:05,166955,0,646032040,-20.2289
15/09/2019,6:09:05,166955,0,646032040,-20.2351
15/09/2019,6:24:05,166955,0,646032040,-20.2289
15/09/2019,6:39:05,166955,0,646032040,-20.2351
15/09/2019,6:54:05,166955,0,646032040,-20.2289
15/09/2019,7:09:05,166955,0,646032040,-20.2289
15/09/2019,7:24:05,166955,0,646032040,-20.2289
