Date,Time,GLOBAL.Flow2,GLOBAL.Volume2,GLOBAL.waterlevel
4/07/19,0:54:25,0,2040028,0
4/07/19,1:54:25,0.1875,2040028,0
4/07/19,2:54:25,0.1875,2040028,0
4/07/19,3:54:25,0,2040028,0
4/07/19,4:54:25,0.1875,2040028,0
4/07/19,5:54:25,0.025,2040028,0
4/07/19,6:54:25,0.025,2040028,0
4/07/19,7:54:25,0,2040028,0
4/07/19,8:54:25,0,2040028,0
4/07/19,9:54:25,0,2040028,0
4/07/19,10:54:25,0.1875,2040028,0
4/07/19,11:54:25,0,2040028,0
4/07/19,12:54:25,0.1875,2040028,0
4/07/19,13:54:25,0.025,2040028,0
4/07/19,14:54:25,0.1875,2040028,0
4/07/19,15:54:25,0.1875,2040028,0
4/07/19,16:54:25,0,2040028,0
4/07/19,17:54:25,0,2040028,0
4/07/19,18:54:25,0.025,2040028,0
4/07/19,19:54:25,0,2040028,0
4/07/19,20:54:25,0,2040028,0
4/07/19,21:54:25,0,2040028,0
4/07/19,22:54:25,0.025,2040028,0
4/07/19,23:54:25,0.1875,2040028,0
5/07/19,0:54:25,0,2040028,0
5/07/19,1:54:25,0,2040028,0
5/07/19,2:54:25,0.1875,2040028,0
5/07/19,3:54:25,0,2040028,0
5/07/19,4:54:25,0,2040028,0
5/07/19,5:54:25,0.025,2040028,0
5/07/19,6:54:25,0,2040028,0
5/07/19,7:54:25,0.025,2040028,0
5/07/19,8:54:25,0,2040028,0
5/07/19,9:54:25,0,2040028,0
5/07/19,10:54:25,0,2040028,0
5/07/19,11:54:25,0.025,2040028,0
5/07/19,12:54:25,0.1875,2040028,0
5/07/19,13:54:25,0.025,2040028,0
5/07/19,14:54:25,0,2040028,0
5/07/19,15:54:25,0,2040028,0
5/07/19,16:54:25,0.025,2040028,0
5/07/19,17:54:25,0.1875,2040028,0
5/07/19,18:54:25,0.1875,2040028,0
5/07/19,19:54:25,0,2040028,0
5/07/19,20:54:25,0.025,2040028,0
5/07/19,21:54:25,0.1875,2040028,0
5/07/19,22:54:25,0,2040028,0
5/07/19,23:54:25,0.025,2040028,0
6/07/19,0:54:25,0,2040028,0
6/07/19,1:54:25,0,2040028,0
6/07/19,2:54:25,0.025,2040028,0
6/07/19,3:54:25,0,2040028,0
6/07/19,4:54:25,0.025,2040028,0
6/07/19,5:54:25,0,2040028,0
6/07/19,6:54:25,0.025,2040028,0
6/07/19,7:54:25,0.025,2040028,0
6/07/19,8:54:25,0.025,2040028,0
6/07/19,9:54:25,0,2040028,0
6/07/19,10:54:25,0,2040028,0
6/07/19,11:54:25,0,2040028,0
6/07/19,12:54:25,0,2040028,0
6/07/19,13:54:25,0.1875,2040028,0
6/07/19,14:54:25,0,2040028,0
6/07/19,15:54:25,0.025,2040028,0
6/07/19,16:54:25,0.025,2040028,0
6/07/19,17:54:25,0.1875,2040028,0
6/07/19,18:54:25,0.1875,2040028,0
6/07/19,19:54:25,0,2040028,0
6/07/19,20:54:25,0,2040028,0
6/07/19,21:54:25,0.1875,2040028,0
6/07/19,22:54:25,0.025,2040028,0
6/07/19,23:54:25,0,2040028,0
7/07/19,0:54:25,0,2040028,0
7/07/19,1:54:25,0.025,2040028,0
7/07/19,2:54:25,0.025,2040028,0
7/07/19,3:54:25,0.025,2040028,0
7/07/19,4:54:25,0,2040028,0
7/07/19,5:54:25,0.025,2040028,0
7/07/19,6:54:25,0.025,2040028,0
7/07/19,7:54:25,0.025,2040028,0
7/07/19,8:54:25,0.025,2040028,0
7/07/19,9:54:25,0,2040028,0
7/07/19,10:54:25,0,2040028,0
7/07/19,11:54:25,0.025,2040028,0
7/07/19,12:54:25,0.1875,2040028,0
7/07/19,13:54:25,0,2040028,0
7/07/19,14:54:25,0,2040028,0
7/07/19,15:54:25,0,2040028,0
7/07/19,16:54:25,0.1875,2040028,0
7/07/19,17:54:25,0.1875,2040028,0
7/07/19,18:54:25,0.025,2040028,0
7/07/19,19:54:25,0.025,2040028,0
7/07/19,20:54:25,0,2040028,0
7/07/19,21:54:25,0.1875,2040028,0
7/07/19,22:54:25,0.025,2040028,0
7/07/19,23:54:25,0,2040028,0
8/07/19,0:54:25,0,2040028,0
8/07/19,1:54:25,0,2040028,0
8/07/19,2:54:25,0,2040028,0
8/07/19,3:54:25,0.1875,2040028,0
8/07/19,4:54:25,0.025,2040028,0
8/07/19,5:54:25,0,2040028,0
8/07/19,6:54:25,0.1875,2040028,0
8/07/19,7:54:25,0,2040028,0
8/07/19,8:54:25,0,2040028,0
8/07/19,9:54:25,0.025,2040028,0
8/07/19,10:54:25,0.1875,2040028,0
8/07/19,11:54:25,0,2040028,0
8/07/19,12:54:25,0,2040028,0
8/07/19,13:54:25,0,2040028,0
8/07/19,14:54:25,0,2040028,0
8/07/19,15:54:25,0,2040028,0
8/07/19,16:54:25,0,2040028,0
8/07/19,17:54:25,0,2040028,0
8/07/19,18:54:25,0.1875,2040028,0
8/07/19,19:54:25,0.025,2040028,0
8/07/19,20:54:25,0,2040028,0
8/07/19,21:54:25,0,2040028,0
8/07/19,22:54:25,0.1875,2040028,0
8/07/19,23:54:25,0.1875,2040028,0
9/07/19,0:54:25,0.1875,2040028,0
9/07/19,1:54:25,0,2040028,0
9/07/19,2:54:25,0,2040028,0
9/07/19,3:54:25,0.1875,2040028,0
9/07/19,4:54:25,0.1875,2040028,0
9/07/19,5:54:25,0,2040028,0
9/07/19,6:54:25,0.025,2040028,0
9/07/19,7:54:25,0,2040028,0
9/07/19,8:54:25,0.025,2040028,0
9/07/19,9:54:25,0,2040028,0
9/07/19,10:54:25,0,2040028,0
9/07/19,11:54:25,0,2040028,0
9/07/19,12:54:25,0,2040028,0
9/07/19,13:54:25,0,2040028,0
9/07/19,14:54:25,0,2040028,0
9/07/19,15:54:25,0,2040028,0
9/07/19,16:54:25,0,2040028,0
9/07/19,17:54:25,0,2040028,0
9/07/19,18:54:25,0,2040028,0
9/07/19,19:54:25,0,2040028,0
9/07/19,20:54:25,0,2040028,0
9/07/19,21:54:25,0.1875,2040028,0
9/07/19,22:54:25,0,2040028,0
9/07/19,23:54:25,0,2040028,0
10/07/19,0:54:25,0.1875,2040028,0
10/07/19,1:54:25,0,2040028,0
10/07/19,2:54:25,0.1875,2040028,0
10/07/19,3:54:25,0,2040028,0
10/07/19,4:54:25,0.025,2040028,0
10/07/19,5:54:25,0,2040028,0
10/07/19,6:54:25,0,2040028,0
10/07/19,7:54:25,0.1875,2040028,0
10/07/19,8:54:25,0.025,2040028,0
10/07/19,9:54:25,0.1875,2040028,0
10/07/19,10:54:25,0.025,2040028,0
10/07/19,11:54:25,0.1875,2040028,0
10/07/19,12:54:25,0.1875,2040028,0
10/07/19,13:54:25,0,2040028,0
10/07/19,14:54:25,0,2040028,0
10/07/19,15:54:25,0,2040028,0
10/07/19,16:54:25,0,2040028,0
10/07/19,17:54:25,0.025,2040028,0
10/07/19,18:54:25,0,2040028,0
10/07/19,19:54:25,0,2040028,0
10/07/19,20:54:25,0.1875,2040028,0
10/07/19,21:54:25,0,2040028,0
10/07/19,22:54:25,0.025,2040028,0
10/07/19,23:54:25,0,2040028,0
11/07/19,0:54:25,0.025,2040028,0
11/07/19,1:54:25,0,2040028,0
11/07/19,2:54:25,0,2040028,0
11/07/19,3:54:25,0,2040028,0
11/07/19,4:54:25,0,2040028,0
11/07/19,5:54:25,0.025,2040028,0
11/07/19,6:54:25,0,2040028,0
11/07/19,7:54:25,0,2040028,0
11/07/19,8:54:25,0.025,2040028,0
11/07/19,9:54:25,0.1875,2040028,0
11/07/19,10:54:25,0.1875,2040028,0
11/07/19,11:54:25,0.1875,2040028,0
11/07/19,12:54:25,0,2040028,0
11/07/19,13:54:25,0.1875,2040028,0
11/07/19,14:54:25,0.1875,2040028,0
11/07/19,15:54:25,0,2040028,0
11/07/19,16:54:25,0.025,2040028,0
11/07/19,17:54:25,0,2040028,0
11/07/19,18:54:25,0.025,2040028,0
11/07/19,19:54:25,0.025,2040028,0
11/07/19,20:54:25,0.1875,2040028,0
11/07/19,21:54:25,0.1875,2040028,0
11/07/19,22:54:25,0,2040028,0
11/07/19,23:54:25,0.025,2040028,0
12/07/19,0:54:25,0,2040028,0
12/07/19,1:54:25,0.025,2040028,0
12/07/19,2:54:25,0,2040028,0
12/07/19,3:54:25,0.1875,2040028,0
12/07/19,4:54:25,0,2040028,0
12/07/19,5:54:25,0,2040028,0
12/07/19,6:54:25,0.1875,2040028,0
12/07/19,7:54:25,0.025,2040028,0
12/07/19,8:54:25,0,2040028,0
12/07/19,9:54:25,0.025,2040028,0
12/07/19,10:54:25,0,2040028,0
12/07/19,11:54:25,0,2040028,0
12/07/19,12:54:25,0.1875,2040028,0
12/07/19,13:54:25,0.1875,2040028,0
12/07/19,14:54:25,0.1875,2040028,0
12/07/19,15:54:25,0.1875,2040028,0
12/07/19,16:54:25,0,2040028,0
12/07/19,17:54:25,0,2040028,0
12/07/19,18:54:25,0,2040028,0
12/07/19,19:54:25,0,2040028,0
12/07/19,20:54:25,0,2040028,0
12/07/19,21:54:25,0.1875,2040028,0
12/07/19,22:54:25,0,2040028,0
12/07/19,23:54:25,0.025,2040028,0
13/07/19,0:54:25,0.025,2040028,0
13/07/19,1:54:25,0.025,2040028,0
13/07/19,2:54:25,0,2040028,0
13/07/19,3:54:25,0.025,2040028,0
13/07/19,4:54:25,0.025,2040028,0
13/07/19,5:54:25,0.025,2040028,0
13/07/19,6:54:25,0.025,2040028,0
13/07/19,7:54:25,0,2040028,0
13/07/19,8:54:25,0.025,2040028,0
13/07/19,9:54:25,0.1875,2040028,0
13/07/19,10:54:25,0.025,2040028,0
13/07/19,11:54:25,0.025,2040028,0
13/07/19,12:54:25,0.025,2040028,0
13/07/19,13:54:25,0,2040028,0
13/07/19,14:54:25,0.025,2040028,0
13/07/19,15:54:25,0.025,2040028,0
13/07/19,16:54:25,0,2040028,0
13/07/19,17:54:25,0,2040028,0
13/07/19,18:54:25,0.1875,2040028,0
13/07/19,19:54:25,0,2040028,0
13/07/19,20:54:25,0,2040028,0
13/07/19,21:54:25,0,2040028,0
13/07/19,22:54:25,0.025,2040028,0
13/07/19,23:54:25,0.025,2040028,0
14/07/19,0:54:25,0,2040028,0
14/07/19,1:54:25,0,2040028,0
14/07/19,2:54:25,0.025,2040028,0
14/07/19,3:54:25,0.025,2040028,0
14/07/19,4:54:25,0,2040028,0
14/07/19,5:54:25,0,2040028,0
14/07/19,6:54:25,0,2040028,0
14/07/19,7:54:25,0.025,2040028,0
14/07/19,8:54:25,0,2040028,0
14/07/19,9:54:25,0.1875,2040028,0
14/07/19,10:54:25,0.025,2040028,0
14/07/19,11:54:25,0,2040028,0
14/07/19,12:54:25,0,2040028,0
14/07/19,13:54:25,0,2040028,0
14/07/19,14:54:25,0,2040028,0
14/07/19,15:54:25,0,2040028,0
14/07/19,16:54:25,0,2040028,0
14/07/19,17:54:25,0.1875,2040028,0
14/07/19,18:54:25,0.1875,2040028,0
14/07/19,19:54:25,0.1875,2040028,0
14/07/19,20:54:25,0.025,2040028,0
14/07/19,21:54:25,0.025,2040028,0
14/07/19,22:54:25,0.025,2040028,0
14/07/19,23:54:25,0,2040028,0
15/07/19,0:54:25,0,2040028,0
15/07/19,1:54:25,0,2040028,0
15/07/19,2:54:25,0,2040028,0
15/07/19,3:54:25,0,2040028,0
15/07/19,4:54:25,0.1875,2040028,0
15/07/19,5:54:25,0,2040028,0
15/07/19,6:54:25,0,2040028,0
15/07/19,7:54:25,0,2040028,0
15/07/19,8:54:25,0.025,2040028,0
15/07/19,9:54:25,0,2040028,0
15/07/19,10:54:25,0.025,2040028,0
15/07/19,11:54:25,0.1875,2040028,0
15/07/19,12:54:25,0,2040028,0
15/07/19,13:54:25,0.1875,2040028,0
15/07/19,14:54:25,0,2040028,0
15/07/19,15:54:25,0,2040028,0
15/07/19,16:54:25,0.025,2040028,0
15/07/19,17:54:25,0,2040028,0
15/07/19,18:54:25,0,2040028,0
15/07/19,19:54:25,0,2040028,0
15/07/19,20:54:25,0,2040028,0
15/07/19,21:54:25,0.1875,2040028,0
15/07/19,22:54:25,0,2040028,0
15/07/19,23:54:25,0,2040028,0
16/07/19,0:54:25,0.1875,2040028,0
16/07/19,1:54:25,0.1875,2040028,0
16/07/19,2:54:25,0.025,2040028,0
16/07/19,3:54:25,0,2040028,0
16/07/19,4:54:25,0.1875,2040028,0
16/07/19,5:54:25,0,2040028,0
16/07/19,6:54:25,0.025,2040028,0
16/07/19,7:54:25,0,2040028,0
16/07/19,8:54:25,0.025,2040028,0
16/07/19,9:54:25,0,2040028,0
16/07/19,10:54:25,0,2040028,0
16/07/19,11:54:25,0,2040028,0
16/07/19,12:54:25,0,2040028,0
16/07/19,13:54:25,0.1875,2040028,0
16/07/19,14:54:25,0,2040028,0
16/07/19,15:54:25,0.025,2040028,0
16/07/19,16:54:25,0.025,2040028,0
16/07/19,17:54:25,0.1875,2040028,0
16/07/19,18:54:25,0,2040028,0
16/07/19,19:54:25,0.1875,2040028,0
16/07/19,20:54:25,0.1875,2040028,0
16/07/19,21:54:25,0,2040028,0
16/07/19,22:54:25,0,2040028,0
16/07/19,23:54:25,0,2040028,0
17/07/19,0:54:25,0,2040028,0
17/07/19,1:54:25,0.025,2040028,0
17/07/19,2:54:25,0.025,2040028,0
17/07/19,3:54:25,0.1875,2040028,0
17/07/19,4:54:25,0.1875,2040028,0
17/07/19,5:54:25,0.025,2040028,0
17/07/19,6:54:25,0.1875,2040028,0
17/07/19,7:54:25,0,2040028,0
17/07/19,8:54:25,0.1875,2040028,0
17/07/19,9:54:25,0.025,2040028,0
17/07/19,10:54:25,0,2040028,0
17/07/19,11:54:25,0.1875,2040028,0
17/07/19,12:54:25,0,2040028,0
17/07/19,13:54:25,0.1875,2040028,0
17/07/19,14:54:25,0.025,2040028,0
17/07/19,15:54:25,0.1875,2040028,0
17/07/19,16:54:25,0.1875,2040028,0
17/07/19,17:54:25,0,2040028,0
17/07/19,18:54:25,0.1875,2040028,0
17/07/19,19:54:25,0,2040028,0
17/07/19,20:54:25,0,2040028,0
17/07/19,21:54:25,0.1875,2040028,0
17/07/19,22:54:25,0,2040028,0
17/07/19,23:54:25,0.1875,2040028,0
18/07/19,0:54:25,0.1875,2040028,0
18/07/19,1:54:25,0.025,2040028,0
18/07/19,2:54:25,0.1875,2040028,0
18/07/19,3:54:25,0,2040028,0
18/07/19,4:54:25,0,2040028,0
18/07/19,5:54:25,0,2040028,0
18/07/19,6:54:25,0.025,2040028,0
18/07/19,7:54:25,0.025,2040028,0
18/07/19,8:54:25,0.025,2040028,0
18/07/19,9:54:25,0,2040028,0
18/07/19,10:54:25,0,2040028,0
18/07/19,11:54:25,0,2040028,0
18/07/19,12:54:25,0,2040028,0
18/07/19,13:54:25,0,2040028,0
18/07/19,14:54:25,0.025,2040028,0
18/07/19,15:54:25,0,2040028,0
18/07/19,16:54:25,0,2040028,0
18/07/19,17:54:25,0.025,2040028,0
18/07/19,18:54:25,0,2040028,0
18/07/19,19:54:25,0.1875,2040028,0
18/07/19,20:54:25,0.025,2040028,0
18/07/19,21:54:25,0.025,2040028,0
18/07/19,22:54:25,0.025,2040028,0
18/07/19,23:54:25,0.025,2040028,0
19/07/19,0:54:25,0.1875,2040028,0
19/07/19,1:54:25,0,2040028,0
19/07/19,2:54:25,0,2040028,0
19/07/19,3:54:25,0,2040028,0
19/07/19,4:54:25,0,2040028,0
19/07/19,5:54:25,0.025,2040028,0
19/07/19,6:54:25,0,2040028,0
19/07/19,7:54:25,0,2040028,0
19/07/19,8:54:25,0,2040028,0
19/07/19,9:54:25,0.1875,2040028,0
19/07/19,10:54:25,0.1875,2040028,0
19/07/19,11:54:25,0,2040028,0
19/07/19,12:54:25,0,2040028,0
19/07/19,13:54:25,0,2040028,0
19/07/19,14:54:25,0.025,2040028,0
19/07/19,15:54:25,0,2040028,0
19/07/19,16:54:25,0.1875,2040028,0
19/07/19,17:54:25,0,2040028,0
19/07/19,18:54:25,0,2040028,0
19/07/19,19:54:25,0,2040028,0
19/07/19,20:54:25,0.1875,2040028,0
19/07/19,21:54:25,0,2040028,0
19/07/19,22:54:25,0,2040028,0
19/07/19,23:54:25,0.025,2040028,0
20/07/19,0:54:25,0.1875,2040028,0
20/07/19,1:54:25,0,2040028,0
20/07/19,2:54:25,0.1875,2040028,0
20/07/19,3:54:25,0.1875,2040028,0
20/07/19,4:54:25,0,2040028,0
20/07/19,5:54:25,0.1875,2040028,0
20/07/19,6:54:25,0,2040028,0
20/07/19,7:54:25,0,2040028,0
20/07/19,8:54:25,0.1875,2040028,0
20/07/19,9:54:25,0,2040028,0
20/07/19,10:54:25,0,2040028,0
20/07/19,11:54:25,0.025,2040028,0
20/07/19,12:54:25,0.1875,2040028,0
20/07/19,13:54:25,0.1875,2040028,0
20/07/19,14:54:25,0.1875,2040028,0
20/07/19,15:54:25,0,2040028,0
20/07/19,16:54:25,0.025,2040028,0
20/07/19,17:54:25,0.025,2040028,0
20/07/19,18:54:25,0,2040028,0
20/07/19,19:54:25,0,2040028,0
20/07/19,20:54:25,0,2040028,0
20/07/19,21:54:25,0.1875,2040028,0
20/07/19,22:54:25,0,2040028,0
20/07/19,23:54:25,0.025,2040028,0
21/07/19,0:54:25,0.025,2040028,0
21/07/19,1:54:25,0,2040028,0
21/07/19,2:54:25,0,2040028,0
21/07/19,3:54:25,0,2040028,0
21/07/19,4:54:25,0,2040028,0
21/07/19,5:54:25,0,2040028,0
21/07/19,6:54:25,0,2040028,0
21/07/19,7:54:25,0,2040028,0
21/07/19,8:54:25,0.025,2040028,0
21/07/19,9:54:25,0.1875,2040028,0
21/07/19,10:54:25,0,2040028,0
21/07/19,11:54:25,0,2040028,0
21/07/19,12:54:25,0.025,2040028,0
21/07/19,13:54:25,0,2040028,0
21/07/19,14:54:25,0,2040028,0
21/07/19,15:54:25,0.025,2040028,0
21/07/19,16:54:25,0,2040028,0
21/07/19,17:54:25,0,2040028,0
21/07/19,18:54:25,0.1875,2040028,0
21/07/19,19:54:25,0,2040028,0
21/07/19,20:54:25,0,2040028,0
21/07/19,21:54:25,0.025,2040028,0
21/07/19,22:54:25,0,2040028,0
21/07/19,23:54:25,0.1875,2040028,0
22/07/19,0:54:25,0.025,2040028,0
22/07/19,1:54:25,0.025,2040028,0
22/07/19,2:54:25,0,2040028,0
22/07/19,3:54:25,0,2040028,0
22/07/19,4:54:25,0,2040028,0
22/07/19,5:54:25,0.025,2040028,0
22/07/19,6:54:25,0.1875,2040028,0
22/07/19,7:54:25,0,2040028,0
22/07/19,8:54:25,0.1875,2040028,0
22/07/19,9:54:25,0.1875,2040028,0
22/07/19,10:54:25,0.1875,2040028,0
22/07/19,11:54:25,0.1875,2040028,0
22/07/19,12:54:25,0,2040028,0
22/07/19,13:54:25,0,2040028,0
22/07/19,14:54:25,0.025,2040028,0
22/07/19,15:54:25,0,2040028,0
22/07/19,16:54:25,0.025,2040028,0
22/07/19,17:54:25,0,2040028,0
22/07/19,18:54:25,0,2040028,0
22/07/19,19:54:25,0,2040028,0
22/07/19,20:54:25,0.025,2040028,0
22/07/19,21:54:25,0,2040028,0
22/07/19,22:54:25,0.025,2040028,0
22/07/19,23:54:25,0.1875,2040028,0
23/07/19,0:54:25,0.1875,2040028,0
23/07/19,1:54:25,0.1875,2040028,0
23/07/19,2:54:25,0,2040028,0
23/07/19,3:54:25,0,2040028,0
23/07/19,4:54:25,0.025,2040028,0
23/07/19,5:54:25,0,2040028,0
23/07/19,6:54:25,0,2040028,0
23/07/19,7:54:25,0,2040028,0
23/07/19,8:54:25,0.025,2040028,0
23/07/19,9:54:25,0,2040028,0
23/07/19,10:54:25,0.025,2040028,0
23/07/19,11:54:25,0,2040028,0
23/07/19,12:54:25,0.1875,2040028,0
23/07/19,13:54:25,0,2040028,0
23/07/19,14:54:25,0,2040028,0
23/07/19,15:54:25,0.025,2040028,0
23/07/19,16:54:25,0,2040028,0
23/07/19,17:54:25,0,2040028,0
23/07/19,18:54:25,0.1875,2040028,0
23/07/19,19:54:25,0,2040028,0
23/07/19,20:54:25,0,2040028,0
23/07/19,21:54:25,0.1875,2040028,0
23/07/19,22:54:25,0,2040028,0
23/07/19,23:54:25,0.1875,2040028,0
24/07/19,0:54:25,0.025,2040028,0
24/07/19,1:54:25,0.1875,2040028,0
24/07/19,2:54:25,0,2040028,0
24/07/19,3:54:25,0,2040028,0
24/07/19,4:54:25,0.025,2040028,0
24/07/19,5:54:25,0.025,2040028,0
24/07/19,6:54:25,0,2040028,0
24/07/19,7:54:25,0,2040028,0
24/07/19,8:54:25,0.1875,2040028,0
24/07/19,9:54:25,0.1875,2040028,0
24/07/19,10:54:25,0,2040028,0
24/07/19,11:54:25,0,2040028,0
24/07/19,12:54:25,0.1875,2040028,0
24/07/19,13:54:25,0.025,2040028,0
24/07/19,14:54:25,0.025,2040028,0
24/07/19,15:54:25,0.025,2040028,0
24/07/19,16:54:25,0,2040028,0
24/07/19,17:54:25,0,2040028,0
24/07/19,18:54:25,0,2040028,0
24/07/19,19:54:25,0,2040028,0
24/07/19,20:54:25,0,2040028,0
24/07/19,21:54:25,0.025,2040028,0
24/07/19,22:54:25,0.1875,2040028,0
24/07/19,23:54:25,0.025,2040028,0
25/07/19,0:54:25,0,2040028,0
25/07/19,1:54:25,0.1875,2040028,0
25/07/19,2:54:25,0,2040028,0
25/07/19,3:54:25,0.025,2040028,0
25/07/19,4:54:25,0.025,2040028,0
25/07/19,5:54:25,0.025,2040028,0
25/07/19,6:54:25,0.025,2040028,0
25/07/19,7:54:25,0.025,2040028,0
25/07/19,8:54:25,0,2040028,0
25/07/19,9:54:25,0,2040028,0
25/07/19,10:54:25,0,2040028,0
25/07/19,11:54:25,0.1875,2040028,0
25/07/19,12:54:25,0.025,2040028,0
25/07/19,13:54:25,0.025,2040028,0
25/07/19,14:54:25,0,2040028,0
25/07/19,15:54:25,0,2040028,0
25/07/19,16:54:25,0,2040028,0
25/07/19,17:54:25,0,2040028,0
25/07/19,18:54:25,0.1875,2040028,0
25/07/19,19:54:25,0.025,2040028,0
25/07/19,20:54:25,0,2040028,0
25/07/19,21:54:25,0.025,2040028,0
25/07/19,22:54:25,0.1875,2040028,0
25/07/19,23:54:25,0.1875,2040028,0
26/07/19,0:54:25,0.025,2040028,0
26/07/19,1:54:25,0,2040028,0
26/07/19,2:54:25,0,2040028,0
26/07/19,3:54:25,0,2040028,0
26/07/19,4:54:25,0,2040028,0
26/07/19,5:54:25,0.025,2040028,0
26/07/19,6:54:25,0.025,2040028,0
26/07/19,7:54:25,0,2040028,0
26/07/19,8:54:25,0,2040028,0
26/07/19,9:54:25,0,2040028,0
26/07/19,10:54:25,0,2040028,0
26/07/19,11:54:25,0.1875,2040028,0
26/07/19,12:54:25,0.025,2040028,0
26/07/19,13:54:25,0,2040028,0
26/07/19,14:54:25,0,2040028,0
26/07/19,15:54:25,0.025,2040028,0
26/07/19,16:54:25,0,2040028,0
26/07/19,17:54:25,0.1875,2040028,0
26/07/19,18:54:25,0,2040028,0
26/07/19,19:54:25,0.025,2040028,0
26/07/19,20:54:25,0.025,2040028,0
26/07/19,21:54:25,0.025,2040028,0
26/07/19,22:54:25,0.1875,2040028,0
26/07/19,23:54:25,0.025,2040028,0
27/07/19,0:54:25,0,2040028,0
27/07/19,1:54:25,0.025,2040028,0
27/07/19,2:54:25,0.025,2040028,0
27/07/19,3:54:25,0,2040028,0
27/07/19,4:54:25,0,2040028,0
27/07/19,5:54:25,0.025,2040028,0
27/07/19,6:54:25,0.025,2040028,0
27/07/19,7:54:25,0,2040028,0
27/07/19,8:54:25,0.1875,2040028,0
27/07/19,9:54:25,0.025,2040028,0
27/07/19,10:54:25,0.025,2040028,0
27/07/19,11:54:25,0.025,2040028,0
27/07/19,12:54:25,0.025,2040028,0
27/07/19,13:54:25,0.1875,2040028,0
27/07/19,14:54:25,0,2040028,0
27/07/19,15:54:25,0,2040028,0
27/07/19,16:54:25,0,2040028,0
27/07/19,17:54:25,0.1875,2040028,0
27/07/19,18:54:25,0,2040028,0
27/07/19,19:54:25,0,2040028,0
27/07/19,20:54:25,0.025,2040028,0
27/07/19,21:54:25,0,2040028,0
27/07/19,22:54:25,0,2040028,0
27/07/19,23:54:25,0,2040028,0
28/07/19,0:54:25,0.1875,2040028,0
28/07/19,1:54:25,0.1875,2040028,0
28/07/19,2:54:25,0.025,2040028,0
28/07/19,3:54:25,0,2040028,0
28/07/19,4:54:25,0,2040028,0
28/07/19,5:54:25,0.025,2040028,0
