Date_Time_Readings,Acc
2019-07-11 19:54:25,2040028
2019-07-11 20:54:25,2040028
2019-07-11 21:54:25,2040028
2019-07-11 22:54:25,2040028
2019-07-11 23:54:25,2040028
2019-07-12 00:54:25,2040028
2019-07-12 01:54:25,2040028
2019-07-12 02:54:25,2040028
2019-07-12 03:54:25,2040028
2019-07-12 04:54:25,2040028
2019-07-12 05:54:25,2040028
2019-07-12 06:54:25,2040028
2019-07-12 07:54:25,2040028
2019-07-12 08:54:25,2040028
2019-07-12 09:54:25,2040028
2019-07-12 10:54:25,2040028
2019-07-12 11:54:25,2040028
2019-07-12 12:54:25,2040028
2019-07-12 13:54:25,2040028
2019-07-12 14:54:25,2040028
2019-07-12 15:54:25,2040028
2019-07-12 16:54:25,2040028
2019-07-12 17:54:25,2040028
2019-07-12 18:54:25,2040028
2019-07-12 19:54:25,2040028
2019-07-12 20:54:25,2040028
2019-07-12 21:54:25,2040028
2019-07-12 22:54:25,2040028
2019-07-12 23:54:25,2040028
2019-07-13 00:54:25,2040028
2019-07-13 01:54:25,2040028
2019-07-13 02:54:25,2040028
2019-07-13 03:54:25,2040028
2019-07-13 04:54:25,2040028
2019-07-13 05:54:25,2040028
2019-07-13 06:54:25,2040028
2019-07-13 07:54:25,2040028
2019-07-13 08:54:25,2040028
2019-07-13 09:54:25,2040028
2019-07-13 10:54:25,2040028
2019-07-13 11:54:25,2040028
2019-07-13 12:54:25,2040028
2019-07-13 13:54:25,2040028
2019-07-13 14:54:25,2040028
2019-07-13 15:54:25,2040028
2019-07-13 16:54:25,2040028
2019-07-13 17:54:25,2040028
2019-07-13 18:54:25,2040028
2019-07-13 19:54:25,2040028
2019-07-13 20:54:25,2040028
2019-07-13 21:54:25,2040028
2019-07-13 22:54:25,2040028
2019-07-13 23:54:25,2040028
2019-07-14 00:54:25,2040028
2019-07-14 01:54:25,2040028
2019-07-14 02:54:25,2040028
2019-07-14 03:54:25,2040028
2019-07-14 04:54:25,2040028
2019-07-14 05:54:25,2040028
2019-07-14 06:54:25,2040028
2019-07-14 07:54:25,2040028
2019-07-14 08:54:25,2040028
2019-07-14 09:54:25,2040028
2019-07-14 10:54:25,2040028
2019-07-14 11:54:25,2040028
2019-07-14 12:54:25,2040028
2019-07-14 13:54:25,2040028
2019-07-14 14:54:25,2040028
2019-07-14 15:54:25,2040028
2019-07-14 16:54:25,2040028
2019-07-14 17:54:25,2040028
2019-07-14 18:54:25,2040028
2019-07-14 19:54:25,2040028
2019-07-14 20:54:25,2040028
2019-07-14 21:54:25,2040028
2019-07-14 22:54:25,2040028
2019-07-14 23:54:25,2040028
2019-07-15 00:54:25,2040028
2019-07-15 01:54:25,2040028
2019-07-15 02:54:25,2040028
2019-07-15 03:54:25,2040028
2019-07-15 04:54:25,2040028
2019-07-15 05:54:25,2040028
2019-07-15 06:54:25,2040028
2019-07-15 07:54:25,2040028
2019-07-15 08:54:25,2040028
2019-07-15 09:54:25,2040028
2019-07-15 10:54:25,2040028
2019-07-15 11:54:25,2040028
2019-07-15 12:54:25,2040028
2019-07-15 13:54:25,2040028
2019-07-15 14:54:25,2040028
2019-07-15 15:54:25,2040028
2019-07-15 16:54:25,2040028
2019-07-15 17:54:25,2040028
2019-07-15 18:54:25,2040028
2019-07-15 19:54:25,2040028
2019-07-15 20:54:25,2040028
2019-07-15 21:54:25,2040028
2019-07-15 22:54:25,2040028
2019-07-15 23:54:25,2040028
2019-07-16 00:54:25,2040028
2019-07-16 01:54:25,2040028
2019-07-16 02:54:25,2040028
2019-07-16 03:54:25,2040028
2019-07-16 04:54:25,2040028
2019-07-16 05:54:25,2040028
2019-07-16 06:54:25,2040028
2019-07-16 07:54:25,2040028
2019-07-16 08:54:25,2040028
2019-07-16 09:54:25,2040028
2019-07-16 10:54:25,2040028
2019-07-16 11:54:25,2040028
2019-07-16 12:54:25,2040028
2019-07-16 13:54:25,2040028
2019-07-16 14:54:25,2040028
2019-07-16 15:54:25,2040028
2019-07-16 16:54:25,2040028
2019-07-16 17:54:25,2040028
2019-07-16 18:54:25,2040028
2019-07-16 19:54:25,2040028
2019-07-16 20:54:25,2040028
2019-07-16 21:54:25,2040028
2019-07-16 22:54:25,2040028
2019-07-16 23:54:25,2040028
2019-07-17 00:54:25,2040028
2019-07-17 01:54:25,2040028
2019-07-17 02:54:25,2040028
2019-07-17 03:54:25,2040028
2019-07-17 04:54:25,2040028
2019-07-17 05:54:25,2040028
2019-07-17 06:54:25,2040028
2019-07-17 07:54:25,2040028
2019-07-17 08:54:25,2040028
2019-07-17 09:54:25,2040028
2019-07-17 10:54:25,2040028
2019-07-17 11:54:25,2040028
2019-07-17 12:54:25,2040028
2019-07-17 13:54:25,2040028
2019-07-17 14:54:25,2040028
2019-07-17 15:54:25,2040028
2019-07-17 16:54:25,2040028
2019-07-17 17:54:25,2040028
2019-07-17 18:54:25,2040028
2019-07-17 19:54:25,2040028
2019-07-17 20:54:25,2040028
2019-07-17 21:54:25,2040028
2019-07-17 22:54:25,2040028
2019-07-17 23:54:25,2040028
2019-07-18 00:54:25,2040028
2019-07-18 01:54:25,2040028
2019-07-18 02:54:25,2040028
2019-07-18 03:54:25,2040028
2019-07-18 04:54:25,2040028
2019-07-18 05:54:25,2040028
2019-07-18 06:54:25,2040028
2019-07-18 07:54:25,2040028
2019-07-18 08:54:25,2040028
2019-07-18 09:54:25,2040028
2019-07-18 10:54:25,2040028
2019-07-18 11:54:25,2040028
2019-07-18 12:54:25,2040028
2019-07-18 13:54:25,2040028
2019-07-18 14:54:25,2040028
2019-07-18 15:54:25,2040028
2019-07-18 16:54:25,2040028
2019-07-18 17:54:25,2040028
2019-07-18 18:54:25,2040028
2019-07-18 19:54:25,2040028
2019-07-18 20:54:25,2040028
2019-07-18 21:54:25,2040028
2019-07-18 22:54:25,2040028
2019-07-18 23:54:25,2040028
2019-07-19 00:54:25,2040028
2019-07-19 01:54:25,2040028
2019-07-19 02:54:25,2040028
2019-07-19 03:54:25,2040028
2019-07-19 04:54:25,2040028
2019-07-19 05:54:25,2040028
2019-07-19 06:54:25,2040028
2019-07-19 07:54:25,2040028
2019-07-19 08:54:25,2040028
2019-07-19 09:54:25,2040028
2019-07-19 10:54:25,2040028
2019-07-19 11:54:25,2040028
2019-07-19 12:54:25,2040028
2019-07-19 13:54:25,2040028
2019-07-19 14:54:25,2040028
2019-07-19 15:54:25,2040028
2019-07-19 16:54:25,2040028
2019-07-19 17:54:25,2040028
2019-07-19 18:54:25,2040028
2019-07-19 19:54:25,2040028
2019-07-19 20:54:25,2040028
2019-07-19 21:54:25,2040028
2019-07-19 22:54:25,2040028
2019-07-19 23:54:25,2040028
2019-07-20 00:54:25,2040028
2019-07-20 01:54:25,2040028
2019-07-20 02:54:25,2040028
2019-07-20 03:54:25,2040028
2019-07-20 04:54:25,2040028
2019-07-20 05:54:25,2040028
2019-07-20 06:54:25,2040028
2019-07-20 07:54:25,2040028
2019-07-20 08:54:25,2040028
2019-07-20 09:54:25,2040028
2019-07-20 10:54:25,2040028
2019-07-20 11:54:25,2040028
2019-07-20 12:54:25,2040028
2019-07-20 13:54:25,2040028
2019-07-20 14:54:25,2040028
2019-07-20 15:54:25,2040028
2019-07-20 16:54:25,2040028
2019-07-20 17:54:25,2040028
2019-07-20 18:54:25,2040028
2019-07-20 19:54:25,2040028
2019-07-20 20:54:25,2040028
2019-07-20 21:54:25,2040028
2019-07-20 22:54:25,2040028
2019-07-20 23:54:25,2040028
2019-07-21 00:54:25,2040028
2019-07-21 01:54:25,2040028
2019-07-21 02:54:25,2040028
2019-07-21 03:54:25,2040028
2019-07-21 04:54:25,2040028
2019-07-21 05:54:25,2040028
2019-07-21 06:54:25,2040028
2019-07-21 07:54:25,2040028
2019-07-21 08:54:25,2040028
2019-07-21 09:54:25,2040028
2019-07-21 10:54:25,2040028
2019-07-21 11:54:25,2040028
2019-07-21 12:54:25,2040028
2019-07-21 13:54:25,2040028
2019-07-21 14:54:25,2040028
2019-07-21 15:54:25,2040028
2019-07-21 16:54:25,2040028
2019-07-21 17:54:25,2040028
2019-07-21 18:54:25,2040028
2019-07-21 19:54:25,2040028
2019-07-21 20:54:25,2040028
2019-07-21 21:54:25,2040028
2019-07-21 22:54:25,2040028
2019-07-21 23:54:25,2040028
2019-07-22 00:54:25,2040028
2019-07-22 01:54:25,2040028
2019-07-22 02:54:25,2040028
2019-07-22 03:54:25,2040028
2019-07-22 04:54:25,2040028
2019-07-22 05:54:25,2040028
2019-07-22 06:54:25,2040028
2019-07-22 07:54:25,2040028
2019-07-22 08:54:25,2040028
2019-07-22 09:54:25,2040028
2019-07-22 10:54:25,2040028
2019-07-22 11:54:25,2040028
2019-07-22 12:54:25,2040028
2019-07-22 13:54:25,2040028
2019-07-22 14:54:25,2040028
2019-07-22 15:54:25,2040028
2019-07-22 16:54:25,2040028
2019-07-22 17:54:25,2040028
2019-07-22 18:54:25,2040028
2019-07-22 19:54:25,2040028
2019-07-22 20:54:25,2040028
2019-07-22 21:54:25,2040028
2019-07-22 22:54:25,2040028
2019-07-22 23:54:25,2040028
2019-07-23 00:54:25,2040028
2019-07-23 01:54:25,2040028
2019-07-23 02:54:25,2040028
2019-07-23 03:54:25,2040028
2019-07-23 04:54:25,2040028
2019-07-23 05:54:25,2040028
2019-07-23 06:54:25,2040028
2019-07-23 07:54:25,2040028
2019-07-23 08:54:25,2040028
2019-07-23 09:54:25,2040028
2019-07-23 10:54:25,2040028
2019-07-23 11:54:25,2040028
2019-07-23 12:54:25,2040028
2019-07-23 13:54:25,2040028
2019-07-23 14:54:25,2040028
2019-07-23 15:54:25,2040028
2019-07-23 16:54:25,2040028
2019-07-23 17:54:25,2040028
2019-07-23 18:54:25,2040028
2019-07-23 19:54:25,2040028
2019-07-23 20:54:25,2040028
2019-07-23 21:54:25,2040028
2019-07-23 22:54:25,2040028
2019-07-23 23:54:25,2040028
2019-07-24 00:54:25,2040028
2019-07-24 01:54:25,2040028
2019-07-24 02:54:25,2040028
2019-07-24 03:54:25,2040028
2019-07-24 04:54:25,2040028
2019-07-24 05:54:25,2040028
2019-07-24 06:54:25,2040028
2019-07-24 07:54:25,2040028
2019-07-24 08:54:25,2040028
2019-07-24 09:54:25,2040028
2019-07-24 10:54:25,2040028
2019-07-24 11:54:25,2040028
2019-07-24 12:54:25,2040028
2019-07-24 13:54:25,2040028
2019-07-24 14:54:25,2040028
2019-07-24 15:54:25,2040028
2019-07-24 16:54:25,2040028
2019-07-24 17:54:25,2040028
2019-07-24 18:54:25,2040028
2019-07-24 19:54:25,2040028
2019-07-24 20:54:25,2040028
2019-07-24 21:54:25,2040028
2019-07-24 22:54:25,2040028
2019-07-24 23:54:25,2040028
2019-07-25 00:54:25,2040028
2019-07-25 01:54:25,2040028
2019-07-25 02:54:25,2040028
2019-07-25 03:54:25,2040028
2019-07-25 04:54:25,2040028
2019-07-25 05:54:25,2040028
2019-07-25 06:54:25,2040028
2019-07-25 07:54:25,2040028
2019-07-25 08:54:25,2040028
2019-07-25 09:54:25,2040028
2019-07-25 10:54:25,2040028
2019-07-25 11:54:25,2040028
2019-07-25 12:54:25,2040028
2019-07-25 13:54:25,2040028
2019-07-25 14:54:25,2040028
2019-07-25 15:54:25,2040028
2019-07-25 16:54:25,2040028
2019-07-25 17:54:25,2040028
2019-07-25 18:54:25,2040028
2019-07-25 19:54:25,2040028
2019-07-25 20:54:25,2040028
2019-07-25 21:54:25,2040028
2019-07-25 22:54:25,2040028
2019-07-25 23:54:25,2040028
2019-07-26 00:54:25,2040028
2019-07-26 01:54:25,2040028
2019-07-26 02:54:25,2040028
2019-07-26 03:54:25,2040028
2019-07-26 04:54:25,2040028
2019-07-26 05:54:25,2040028
2019-07-26 06:54:25,2040028
2019-07-26 07:54:25,2040028
2019-07-26 08:54:25,2040028
2019-07-26 09:54:25,2040028
2019-07-26 10:54:25,2040028
2019-07-26 11:54:25,2040028
2019-07-26 12:54:25,2040028
2019-07-26 13:54:25,2040028
2019-07-26 14:54:25,2040028
2019-07-26 15:54:25,2040028
2019-07-26 16:54:25,2040028
2019-07-26 17:54:25,2040028
2019-07-26 18:54:25,2040028
2019-07-26 19:54:25,2040028
2019-07-26 20:54:25,2040028
2019-07-26 21:54:25,2040028
2019-07-26 22:54:25,2040028
2019-07-26 23:54:25,2040028
2019-07-27 00:54:25,2040028
2019-07-27 01:54:25,2040028
2019-07-27 02:54:25,2040028
2019-07-27 03:54:25,2040028
2019-07-27 04:54:25,2040028
2019-07-27 05:54:25,2040028
2019-07-27 06:54:25,2040028
2019-07-27 07:54:25,2040028
2019-07-27 08:54:25,2040028
2019-07-27 09:54:25,2040028
2019-07-27 10:54:25,2040028
2019-07-27 11:54:25,2040028
2019-07-27 12:54:25,2040028
2019-07-27 13:54:25,2040028
2019-07-27 14:54:25,2040028
2019-07-27 15:54:25,2040028
2019-07-27 16:54:25,2040028
2019-07-27 17:54:25,2040028
2019-07-27 18:54:25,2040028
2019-07-27 19:54:25,2040028
2019-07-27 20:54:25,2040028
2019-07-27 21:54:25,2040028
2019-07-27 22:54:25,2040028
2019-07-27 23:54:25,2040028
2019-07-28 00:54:25,2040028
2019-07-28 01:54:25,2040028
2019-07-28 02:54:25,2040028
2019-07-28 03:54:25,2040028
2019-07-28 04:54:25,2040028
2019-07-28 05:54:25,2040028
2019-07-28 06:54:25,2040028
2019-07-28 07:54:25,2040028
2019-07-28 08:54:25,2040028
2019-07-28 09:54:25,2040028
2019-07-28 10:54:25,2040028
2019-07-28 11:54:25,2040028
2019-07-28 12:54:25,2040028
2019-07-28 13:54:25,2040028
2019-07-28 14:54:25,2040028
2019-07-28 15:54:25,2040028
2019-07-28 16:54:25,2040028
2019-07-28 17:54:25,2040028
2019-07-28 18:54:25,2040028
2019-07-28 19:54:25,2040028
2019-07-28 20:54:25,2040028
2019-07-28 21:54:25,2040028
2019-07-28 22:54:25,2040028
2019-07-28 23:54:25,2040028
2019-07-29 00:54:25,2040028
2019-07-29 01:54:25,2040028
2019-07-29 02:54:25,2040028
2019-07-29 03:54:25,2040028
2019-07-29 04:54:25,2040028
2019-07-29 05:54:25,2040028
2019-07-29 06:54:25,2040028
2019-07-29 07:54:25,2040028
2019-07-29 08:54:25,2040028
2019-07-29 09:54:25,2040028
2019-07-29 10:54:25,2040028
2019-07-29 11:54:25,2040028
2019-07-29 12:54:25,2040028
2019-07-29 13:54:25,2040028
2019-07-29 14:54:25,2040028
2019-07-29 15:54:25,2040028
2019-07-29 16:54:25,2040028
2019-07-29 17:54:25,2040028
2019-07-29 18:54:25,2040028
2019-07-29 19:54:25,2040028
2019-07-29 20:54:25,2040028
2019-07-29 21:54:25,2040028
2019-07-29 22:54:25,2040028
2019-07-29 23:54:25,2040028
2019-07-30 00:54:25,2040028
2019-07-30 01:54:25,2040028
2019-07-30 02:54:25,2040028
2019-07-30 03:54:25,2040028
2019-07-30 04:54:25,2040028
2019-07-30 05:54:25,2040028
2019-07-30 06:54:25,2040028
2019-07-30 07:54:25,2040028
2019-07-30 08:54:25,2040028
2019-07-30 09:54:25,2040028
2019-07-30 10:54:25,2040028
2019-07-30 11:54:25,2040028
2019-07-30 12:54:25,2040028
2019-07-30 13:54:25,2040028
2019-07-30 14:54:25,2040028
2019-07-30 15:54:25,2040028
2019-07-30 16:54:25,2040028
2019-07-30 17:54:25,2040028
2019-07-30 18:54:25,2040028
2019-07-30 19:54:25,2040028
2019-07-30 20:54:25,2040028
2019-07-30 21:54:25,2040028
2019-07-30 22:54:25,2040028
2019-07-30 23:54:25,2040028
2019-07-31 00:54:25,2040028
2019-07-31 01:54:25,2040028
2019-07-31 02:54:25,2040028
2019-07-31 03:54:25,2040028
2019-07-31 04:54:25,2040028
2019-07-31 05:54:25,2040028
2019-07-31 06:54:25,2040028
2019-07-31 07:54:25,2040028
2019-07-31 08:54:25,2040028
2019-07-31 09:54:25,2040028
2019-07-31 10:54:25,2040028
2019-07-31 11:54:25,2040028
2019-07-31 12:54:25,2040028
2019-07-31 13:54:25,2040028
2019-07-31 14:54:25,2040028
2019-07-31 15:54:25,2040028
2019-07-31 16:54:25,2040028
2019-07-31 17:54:25,2040028
2019-07-31 18:54:25,2040028
2019-07-31 19:54:25,2040028
2019-07-31 20:54:25,2040028
2019-07-31 21:54:25,2040028
2019-07-31 22:54:25,2040028
2019-07-31 23:54:25,2040028
2019-08-01 00:54:25,2040028
2019-08-01 01:54:25,2040028
2019-08-01 02:54:25,2040028
2019-08-01 03:54:25,2040028
2019-08-01 04:54:25,2040028
2019-08-01 05:54:25,2040028
2019-08-01 06:54:25,2040028
2019-08-01 07:54:25,2040028
2019-08-01 08:54:25,2040028
2019-08-01 09:54:25,2040028
2019-08-01 10:54:25,2040028
2019-08-01 11:54:25,2040028
2019-08-01 12:54:25,2040028
2019-08-01 13:54:25,2040028
2019-08-01 14:54:25,2040028
2019-08-01 15:54:25,2040028
2019-08-01 16:54:25,2040028
2019-08-01 17:54:25,2040028
2019-08-01 18:54:25,2040028
2019-08-01 19:54:25,2040028
2019-08-01 20:54:25,2040028
2019-08-01 21:54:25,2040028
2019-08-01 22:54:25,2040028
2019-08-01 23:54:25,2040028
2019-08-02 00:54:25,2040028
2019-08-02 01:54:25,2040028
2019-08-02 02:54:25,2040028
2019-08-02 03:54:25,2040028
2019-08-02 04:54:25,2040028
2019-08-02 05:54:25,2040028
2019-08-02 06:54:25,2040028
2019-08-02 07:54:25,2040028
2019-08-02 08:54:25,2040028
2019-08-02 09:54:25,2040028
2019-08-02 10:54:25,2040028
2019-08-02 11:54:25,2040028
2019-08-02 12:54:25,2040028
2019-08-02 13:54:25,2040028
2019-08-02 14:54:25,2040028
2019-08-02 15:54:25,2040028
2019-08-02 16:54:25,2040028
2019-08-02 17:54:25,2040028
2019-08-02 18:54:25,2040028
2019-08-02 19:54:25,2040028
2019-08-02 20:54:25,2040028
2019-08-02 21:54:25,2040028
2019-08-02 22:54:25,2040028
2019-08-02 23:54:25,2040028
2019-08-03 00:54:25,2040028
2019-08-03 01:54:25,2040028
2019-08-03 02:54:25,2040028
2019-08-03 03:54:25,2040028
2019-08-03 04:54:25,2040028
2019-08-03 05:54:25,2040028
2019-08-03 06:54:25,2040028
2019-08-03 07:54:25,2040028
2019-08-03 08:54:25,2040028
2019-08-03 09:54:25,2040028
2019-08-03 10:54:25,2040028
2019-08-03 11:54:25,2040028
2019-08-03 12:54:25,2040028
2019-08-03 13:54:25,2040028
2019-08-03 14:54:25,2040028
2019-08-03 15:54:25,2040028
2019-08-03 16:54:25,2040028
2019-08-03 17:54:25,2040028
2019-08-03 18:54:25,2040028
2019-08-03 19:54:25,2040028
2019-08-03 20:54:25,2040028
2019-08-03 21:54:25,2040028
2019-08-03 22:54:25,2040028
2019-08-03 23:54:25,2040028
2019-08-04 00:54:25,2040028
2019-08-04 01:54:25,2040028
2019-08-04 02:54:25,2040028
