Date,Time,GLOBAL.Flow1,GLOBAL.Volume1,GLOBAL.waterlevel
28/09/2019,18:08:16,0.1875,2425374,0
28/09/2019,19:08:16,0,2425374,0
28/09/2019,20:08:16,0,2425374,0
28/09/2019,21:08:16,0,2425374,0
28/09/2019,22:08:16,0,2425374,0
28/09/2019,23:08:16,0.1875,2425374,0
29/09/2019,0:08:16,0.025,2425374,0
29/09/2019,1:08:16,0.025,2425374,0
29/09/2019,2:08:16,0.025,2425374,0
29/09/2019,3:08:16,0,2425374,0
29/09/2019,4:08:16,0.025,2425374,0
29/09/2019,5:08:16,0,2425374,0
29/09/2019,6:08:16,0,2425374,0
29/09/2019,7:08:16,0,2425374,0
29/09/2019,8:08:16,0,2425374,0
29/09/2019,9:08:16,0.025,2425374,0
29/09/2019,10:08:16,0,2425374,0
29/09/2019,11:08:16,0.025,2425374,0
29/09/2019,12:08:16,0,2425374,0
29/09/2019,13:08:16,0.025,2425374,0
29/09/2019,14:08:16,0,2425374,0
29/09/2019,15:08:16,0,2425374,0
29/09/2019,16:08:16,0,2425374,0
29/09/2019,17:08:16,0.1875,2425374,0
29/09/2019,18:08:16,0,2425374,0
29/09/2019,19:08:16,0.025,2425374,0
29/09/2019,20:08:16,0.025,2425374,0
29/09/2019,21:08:16,0.025,2425374,0
29/09/2019,22:08:16,0,2425374,0
29/09/2019,23:08:16,0,2425374,0
30/09/2019,0:08:16,0,2425374,0
30/09/2019,1:08:16,0.1875,2425374,0
30/09/2019,2:08:16,0.1875,2425374,0
30/09/2019,3:08:16,0,2425374,0
30/09/2019,4:08:16,0,2425374,0
30/09/2019,5:08:16,0.1875,2425374,0
30/09/2019,6:08:16,0.1875,2425374,0
30/09/2019,7:08:16,0.1875,2425374,0
30/09/2019,8:08:16,0,2425374,0
30/09/2019,9:08:16,0,2425374,0
30/09/2019,10:08:16,0,2425374,0
30/09/2019,11:08:16,0.1875,2425374,0
30/09/2019,12:08:16,0.1875,2425374,0
30/09/2019,13:08:16,0.025,2425374,0
30/09/2019,14:08:16,0.1875,2425374,0
30/09/2019,15:08:16,0,2425374,0
30/09/2019,16:08:16,0.025,2425374,0
30/09/2019,17:08:16,0,2425374,0
30/09/2019,18:08:16,0,2425374,0
30/09/2019,19:08:16,0.1875,2425374,0
30/09/2019,20:08:16,0,2425374,0
30/09/2019,21:08:16,0.1875,2425374,0
30/09/2019,22:08:16,0.025,2425374,0
30/09/2019,23:08:16,0.1875,2425374,0
1/10/2019,0:08:16,0.1875,2425374,0
1/10/2019,1:08:16,0.025,2425374,0
1/10/2019,2:08:16,0,2425374,0
1/10/2019,3:08:16,0,2425374,0
1/10/2019,4:08:16,0,2425374,0
1/10/2019,5:08:16,0,2425374,0
1/10/2019,6:08:16,0,2425374,0
1/10/2019,7:08:16,0,2425374,0
1/10/2019,8:08:16,0.025,2425374,0
1/10/2019,9:08:16,0,2425374,0
1/10/2019,10:08:16,0,2425374,0
1/10/2019,11:08:16,0,2425374,0
1/10/2019,12:08:16,0,2425374,0
1/10/2019,13:08:16,0,2425374,0
1/10/2019,14:08:16,0.1875,2425374,0
1/10/2019,15:08:16,0.1875,2425374,0
1/10/2019,16:08:16,0.025,2425374,0
1/10/2019,17:08:16,0.1875,2425374,0
1/10/2019,18:08:16,0.1875,2425374,0
1/10/2019,19:08:16,0.1875,2425374,0
1/10/2019,20:08:16,0.1875,2425374,0
1/10/2019,21:08:16,0.1875,2425374,0
1/10/2019,22:08:16,0,2425374,0
1/10/2019,23:08:16,0,2425374,0
2/10/2019,0:08:16,0.025,2425374,0
2/10/2019,1:08:16,0.1875,2425374,0
2/10/2019,2:08:16,0,2425374,0
2/10/2019,3:08:16,0.025,2425374,0
2/10/2019,4:08:16,0.1875,2425374,0
2/10/2019,5:08:16,0,2425374,0
2/10/2019,6:08:16,0,2425374,0
2/10/2019,7:08:16,0.025,2425374,0
2/10/2019,8:08:16,0.025,2425374,0
2/10/2019,9:08:16,0.025,2425374,0
2/10/2019,10:08:16,0.025,2425374,0
2/10/2019,11:08:16,0.025,2425374,0
2/10/2019,12:08:16,0.1875,2425374,0
2/10/2019,13:08:16,0,2425374,0
2/10/2019,14:08:16,0.1875,2425374,0
2/10/2019,15:08:16,0.1875,2425374,0
2/10/2019,16:08:16,0,2425374,0
2/10/2019,17:08:16,0.1875,2425374,0
2/10/2019,18:08:16,0.1875,2425374,0
2/10/2019,19:08:16,0,2425374,0
2/10/2019,20:08:16,0.025,2425374,0
2/10/2019,21:08:16,0,2425374,0
2/10/2019,22:08:16,0.025,2425374,0
2/10/2019,23:08:16,0,2425374,0
3/10/2019,0:08:16,0.025,2425374,0
3/10/2019,1:08:16,0,2425374,0
3/10/2019,2:08:16,0.1875,2425374,0
3/10/2019,3:08:16,0,2425374,0
3/10/2019,4:08:16,0.025,2425374,0
3/10/2019,5:08:16,0.1875,2425374,0
3/10/2019,6:08:16,0.025,2425374,0
3/10/2019,7:08:16,0.1875,2425374,0
3/10/2019,8:08:16,0.025,2425374,0
3/10/2019,9:08:16,0,2425374,0
3/10/2019,10:08:16,0.1875,2425374,0
3/10/2019,11:08:16,0,2425374,0
3/10/2019,12:08:16,0.025,2425374,0
3/10/2019,13:08:16,0,2425374,0
3/10/2019,14:08:16,0,2425374,0
3/10/2019,15:08:16,0.025,2425374,0
3/10/2019,16:08:16,0,2425374,0
3/10/2019,17:08:16,0.025,2425374,0
3/10/2019,18:08:16,0.1875,2425374,0
3/10/2019,19:08:16,0,2425374,0
3/10/2019,20:08:16,0,2425374,0
3/10/2019,21:08:16,0,2425374,0
3/10/2019,22:08:16,0,2425374,0
3/10/2019,23:08:16,0.1875,2425374,0
4/10/2019,0:08:16,0.1875,2425374,0
4/10/2019,1:08:16,0,2425374,0
4/10/2019,2:08:16,0.025,2425374,0
4/10/2019,3:08:16,0,2425374,0
4/10/2019,4:08:16,0,2425374,0
4/10/2019,5:08:16,0,2425374,0
4/10/2019,6:08:16,0,2425374,0
4/10/2019,7:08:16,0,2425374,0
4/10/2019,8:08:16,0,2425374,0
4/10/2019,9:08:16,0,2425374,0
4/10/2019,10:08:16,0,2425374,0
4/10/2019,11:08:16,0,2425374,0
4/10/2019,12:08:16,0.025,2425374,0
4/10/2019,13:08:16,0.1875,2425374,0
4/10/2019,14:08:16,0,2425374,0
4/10/2019,15:08:16,0,2425374,0
4/10/2019,16:08:16,0,2425374,0
4/10/2019,17:08:16,0.1875,2425374,0
4/10/2019,18:08:16,0,2425374,0
4/10/2019,19:08:16,0,2425374,0
4/10/2019,20:08:16,0,2425374,0
4/10/2019,21:08:16,0,2425374,0
4/10/2019,22:08:16,0,2425374,0
4/10/2019,23:08:16,0.1875,2425374,0
5/10/2019,0:08:16,0.1875,2425374,0
5/10/2019,1:08:16,0,2425374,0
5/10/2019,2:08:16,0.1875,2425374,0
5/10/2019,3:08:16,0,2425374,0
5/10/2019,4:08:16,0.025,2425374,0
5/10/2019,5:08:16,0.025,2425374,0
5/10/2019,6:08:16,0.1875,2425374,0
5/10/2019,7:08:16,0,2425374,0
5/10/2019,8:08:16,0.025,2425374,0
5/10/2019,9:08:16,0.025,2425374,0
5/10/2019,10:08:16,0,2425374,0
5/10/2019,11:08:16,0.025,2425374,0
5/10/2019,12:08:16,0.025,2425374,0
5/10/2019,13:08:16,0,2425374,0
5/10/2019,14:08:16,0,2425374,0
5/10/2019,15:08:16,0,2425374,0
5/10/2019,16:08:16,0.1875,2425374,0
5/10/2019,17:08:16,0,2425374,0
5/10/2019,18:08:16,0,2425374,0
5/10/2019,19:08:16,0,2425374,0
5/10/2019,20:08:16,0.025,2425374,0
5/10/2019,21:08:16,0,2425374,0
5/10/2019,22:08:16,0.025,2425374,0
5/10/2019,23:08:16,0,2425374,0
6/10/2019,0:08:16,0.1875,2425374,0
6/10/2019,1:08:16,0,2425374,0
6/10/2019,2:08:16,0.025,2425374,0
6/10/2019,3:08:16,0.025,2425374,0
6/10/2019,4:08:16,0,2425374,0
6/10/2019,5:08:16,0,2425374,0
6/10/2019,6:08:16,0.025,2425374,0
6/10/2019,7:08:16,0,2425374,0
6/10/2019,8:08:16,0,2425374,0
6/10/2019,9:08:16,0,2425374,0
6/10/2019,10:08:16,0,2425374,0
6/10/2019,11:08:16,0,2425374,0
6/10/2019,12:08:16,0.1875,2425374,0
6/10/2019,13:08:16,0.1875,2425374,0
6/10/2019,14:08:16,0,2425374,0
6/10/2019,15:08:16,0.1875,2425374,0
6/10/2019,16:08:16,0.1875,2425374,0
6/10/2019,17:08:16,0.1875,2425374,0
6/10/2019,18:08:16,0,2425374,0
6/10/2019,19:08:16,0.025,2425374,0
6/10/2019,20:08:16,0.1875,2425374,0
6/10/2019,21:08:16,0.025,2425374,0
6/10/2019,22:08:16,0,2425374,0
6/10/2019,23:08:16,0.1875,2425374,0
7/10/2019,0:08:16,0.025,2425374,0
7/10/2019,1:08:16,0,2425374,0
7/10/2019,2:08:16,0.025,2425374,0
7/10/2019,3:08:16,0,2425374,0
7/10/2019,4:08:16,0.025,2425374,0
7/10/2019,5:08:16,0.025,2425374,0
7/10/2019,6:08:16,0.025,2425374,0
7/10/2019,7:08:16,0,2425374,0
7/10/2019,8:08:16,0,2425374,0
7/10/2019,9:08:16,0,2425374,0
7/10/2019,10:08:16,0.1875,2425374,0
7/10/2019,11:08:16,0,2425374,0
7/10/2019,12:08:16,0,2425374,0
7/10/2019,13:08:16,0,2425374,0
7/10/2019,14:08:16,0,2425374,0
7/10/2019,15:08:16,0.025,2425374,0
7/10/2019,16:08:16,0,2425374,0
7/10/2019,17:08:16,0,2425374,0
7/10/2019,18:08:16,0.025,2425374,0
7/10/2019,19:08:16,0.1875,2425374,0
7/10/2019,20:08:16,0,2425374,0
7/10/2019,21:08:16,0,2425374,0
7/10/2019,22:08:16,0,2425374,0
7/10/2019,23:08:16,0,2425374,0
8/10/2019,0:08:16,0.025,2425374,0
8/10/2019,1:08:16,0,2425374,0
8/10/2019,2:08:16,0.025,2425374,0
8/10/2019,3:08:16,0,2425374,0
8/10/2019,4:08:16,0.025,2425374,0
8/10/2019,5:08:16,0.025,2425374,0
8/10/2019,6:08:16,0.025,2425374,0
8/10/2019,7:08:16,0,2425374,0
8/10/2019,8:08:16,0.025,2425374,0
8/10/2019,9:08:16,0,2425374,0
8/10/2019,10:08:16,0,2425374,0
8/10/2019,11:08:16,0,2425374,0
8/10/2019,12:08:16,0.025,2425374,0
8/10/2019,13:08:16,0,2425374,0
8/10/2019,14:08:16,0.025,2425374,0
8/10/2019,15:08:16,0,2425374,0
8/10/2019,16:08:16,0.025,2425374,0
8/10/2019,17:08:16,0,2425374,0
8/10/2019,18:08:16,0.025,2425374,0
8/10/2019,19:08:16,0.1875,2425374,0
8/10/2019,20:08:16,0.1875,2425374,0
8/10/2019,21:08:16,0,2425374,0
8/10/2019,22:08:16,0.025,2425374,0
8/10/2019,23:08:16,0,2425374,0
9/10/2019,0:08:16,0,2425374,0
9/10/2019,1:08:16,0.025,2425374,0
9/10/2019,2:08:16,0.025,2425374,0
9/10/2019,3:08:16,0,2425374,0
9/10/2019,4:08:16,0.025,2425374,0
9/10/2019,5:08:16,0,2425374,0
9/10/2019,6:08:16,0.025,2425374,0
9/10/2019,7:08:16,0.025,2425374,0
9/10/2019,8:08:16,0,2425374,0
9/10/2019,9:08:16,0.025,2425374,0
9/10/2019,10:08:16,0,2425374,0
9/10/2019,11:08:16,0,2425374,0
9/10/2019,12:08:16,0.025,2425374,0
9/10/2019,13:08:16,0,2425374,0
9/10/2019,14:08:16,0.025,2425374,0
9/10/2019,15:08:16,0,2425374,0
9/10/2019,16:08:16,0.025,2425374,0
9/10/2019,17:08:16,0.025,2425374,0
9/10/2019,18:08:16,0,2425374,0
9/10/2019,19:08:16,0.025,2425374,0
9/10/2019,20:08:16,0.025,2425374,0
9/10/2019,21:08:16,0,2425374,0
9/10/2019,22:08:16,0.025,2425374,0
9/10/2019,23:08:16,0.025,2425374,0
10/10/2019,0:08:16,0.1875,2425374,0
10/10/2019,1:08:16,0.025,2425374,0
10/10/2019,2:08:16,0,2425374,0
10/10/2019,3:08:16,0.025,2425374,0
10/10/2019,4:08:16,0.025,2425374,0
10/10/2019,5:08:16,0.1875,2425374,0
10/10/2019,6:08:16,0,2425374,0
10/10/2019,7:08:16,0,2425374,0
10/10/2019,8:08:16,0.025,2425374,0
10/10/2019,9:08:16,0,2425374,0
10/10/2019,10:08:16,0.1875,2425374,0
10/10/2019,11:08:16,0.025,2425374,0
10/10/2019,12:08:16,0.025,2425374,0
10/10/2019,13:08:16,0.1875,2425374,0
10/10/2019,14:08:16,0,2425374,0
10/10/2019,15:08:16,0.025,2425374,0
10/10/2019,16:08:16,0,2425374,0
10/10/2019,17:08:16,0,2425374,0
10/10/2019,18:08:16,0.025,2425374,0
10/10/2019,19:08:16,0.1875,2425374,0
10/10/2019,20:08:16,0,2425374,0
10/10/2019,21:08:16,0.1875,2425374,0
10/10/2019,22:08:16,0.1875,2425374,0
10/10/2019,23:08:16,0.025,2425374,0
11/10/2019,0:08:16,0,2425374,0
11/10/2019,1:08:16,0,2425374,0
11/10/2019,2:08:16,0,2425374,0
11/10/2019,3:08:16,0,2425374,0
11/10/2019,4:08:16,0.025,2425374,0
11/10/2019,5:08:16,0.025,2425374,0
11/10/2019,6:08:16,0,2425374,0
11/10/2019,7:08:16,0.025,2425374,0
11/10/2019,8:08:16,0,2425374,0
11/10/2019,9:08:16,0.025,2425374,0
11/10/2019,10:08:16,0.025,2425374,0
11/10/2019,11:08:16,0,2425374,0
11/10/2019,12:08:16,0.025,2425374,0
11/10/2019,13:08:16,0,2425374,0
11/10/2019,14:08:16,0.1875,2425374,0
11/10/2019,15:08:16,0,2425374,0
11/10/2019,16:08:16,0.1875,2425374,0
11/10/2019,17:08:16,0,2425374,0
11/10/2019,18:08:16,0.025,2425374,0
11/10/2019,19:08:16,0,2425374,0
11/10/2019,20:08:16,0.025,2425374,0
11/10/2019,21:08:16,0,2425374,0
11/10/2019,22:08:16,0,2425374,0
11/10/2019,23:08:16,0.1875,2425374,0
12/10/2019,0:08:16,0,2425374,0
12/10/2019,1:08:16,0,2425374,0
12/10/2019,2:08:16,0.1875,2425374,0
12/10/2019,3:08:16,0.1875,2425374,0
12/10/2019,4:08:16,0.025,2425374,0
12/10/2019,5:08:16,0,2425374,0
12/10/2019,6:08:16,0,2425374,0
12/10/2019,7:08:16,0.1875,2425374,0
12/10/2019,8:08:16,0,2425374,0
12/10/2019,9:08:16,0.1875,2425374,0
12/10/2019,10:08:16,0.025,2425374,0
12/10/2019,11:08:16,0,2425374,0
12/10/2019,12:08:16,0.1875,2425374,0
12/10/2019,13:08:16,0,2425374,0
12/10/2019,14:08:16,0,2425374,0
12/10/2019,15:08:16,0.025,2425374,0
12/10/2019,16:08:16,0,2425374,0
12/10/2019,17:08:16,0.025,2425374,0
12/10/2019,18:08:16,0.025,2425374,0
12/10/2019,19:08:16,0.025,2425374,0
12/10/2019,20:08:16,0.025,2425374,0
12/10/2019,21:08:16,0.1875,2425374,0
12/10/2019,22:08:16,0,2425374,0
12/10/2019,23:08:16,0.1875,2425374,0
13/10/2019,0:08:16,0,2425374,0
13/10/2019,1:08:16,0.025,2425374,0
13/10/2019,2:08:16,0,2425374,0
13/10/2019,3:08:16,0,2425374,0
13/10/2019,3:08:53,2.1025,2425374,0
13/10/2019,4:08:53,0.1875,2425374,0
13/10/2019,5:08:53,0,2425374,0
13/10/2019,6:08:53,0,2425374,0
13/10/2019,7:08:53,0.1875,2425374,0
13/10/2019,8:08:53,0.1875,2425374,0
13/10/2019,9:08:53,0,2425374,0
13/10/2019,10:08:53,0.025,2425374,0
13/10/2019,11:08:53,0,2425374,0
13/10/2019,12:08:53,0.025,2425374,0
13/10/2019,13:08:53,0.1875,2425374,0
13/10/2019,14:08:53,0.1875,2425374,0
13/10/2019,15:08:53,0,2425374,0
13/10/2019,16:08:53,0,2425374,0
13/10/2019,17:08:53,0.025,2425374,0
13/10/2019,18:08:53,0,2425374,0
13/10/2019,19:08:53,0,2425374,0
13/10/2019,20:08:53,0,2425374,0
13/10/2019,21:08:53,0.025,2425374,0
13/10/2019,22:08:53,0,2425374,0
13/10/2019,23:08:53,0,2425374,0
14/10/2019,0:08:53,0.025,2425374,0
14/10/2019,1:08:53,0.1875,2425374,0
14/10/2019,2:08:53,0,2425374,0
14/10/2019,3:08:53,0,2425374,0
14/10/2019,4:08:53,0.025,2425374,0
14/10/2019,5:08:53,0.025,2425374,0
14/10/2019,6:08:53,0.025,2425374,0
14/10/2019,7:08:53,0,2425374,0
14/10/2019,8:08:53,0.025,2425374,0
14/10/2019,9:08:53,0,2425374,0
14/10/2019,10:08:53,0.025,2425374,0
14/10/2019,11:08:53,0,2425374,0
14/10/2019,12:08:53,0.1875,2425374,0
14/10/2019,13:08:53,0.1875,2425374,0
14/10/2019,14:08:53,0.025,2425374,0
14/10/2019,15:08:53,0.025,2425374,0
14/10/2019,16:08:53,0,2425374,0
14/10/2019,17:08:53,0.1875,2425374,0
14/10/2019,18:08:53,0,2425374,0
14/10/2019,19:08:53,0,2425374,0
14/10/2019,20:08:53,0.025,2425374,0
14/10/2019,21:08:53,0.1875,2425374,0
14/10/2019,22:08:53,0,2425374,0
14/10/2019,23:08:53,0.025,2425374,0
15/10/2019,0:08:53,0.1875,2425374,0
15/10/2019,1:08:53,0.1875,2425374,0
15/10/2019,2:08:53,0,2425374,0
15/10/2019,3:08:53,0.025,2425374,0
15/10/2019,4:08:53,0,2425374,0
15/10/2019,5:08:53,0.025,2425374,0
15/10/2019,6:08:53,0.025,2425374,0
15/10/2019,7:08:53,0.025,2425374,0
15/10/2019,8:08:53,0.025,2425374,0
15/10/2019,9:08:53,0,2425374,0
15/10/2019,10:08:53,0.1875,2425374,0
15/10/2019,11:08:53,0,2425374,0
15/10/2019,12:08:53,0.025,2425374,0
15/10/2019,13:08:53,0,2425374,0
15/10/2019,14:08:53,0.1875,2425374,0
15/10/2019,15:08:53,0,2425374,0
15/10/2019,16:08:53,0,2425374,0
15/10/2019,17:08:53,0.1875,2425374,0
15/10/2019,18:08:53,0.1875,2425374,0
15/10/2019,19:08:53,0,2425374,0
15/10/2019,20:08:53,0,2425374,0
15/10/2019,21:08:53,0.1875,2425374,0
15/10/2019,22:08:53,0.1875,2425374,0
15/10/2019,23:08:53,0.1875,2425374,0
16/10/2019,0:08:53,0.025,2425374,0
16/10/2019,1:08:53,0,2425374,0
16/10/2019,2:08:53,0.025,2425374,0
16/10/2019,3:08:53,0,2425374,0
16/10/2019,4:08:53,0,2425374,0
16/10/2019,5:08:53,0.025,2425374,0
16/10/2019,6:08:53,0.025,2425374,0
16/10/2019,7:08:53,0.025,2425374,0
16/10/2019,8:08:53,0,2425374,0
16/10/2019,9:08:53,0.025,2425374,0
16/10/2019,10:08:53,0,2425374,0
16/10/2019,11:08:53,0.025,2425374,0
16/10/2019,12:08:53,0.025,2425374,0
16/10/2019,13:08:53,0,2425374,0
16/10/2019,14:08:53,0.1875,2425374,0
16/10/2019,15:08:53,0.025,2425374,0
16/10/2019,16:08:53,0,2425374,0
16/10/2019,17:08:53,0,2425374,0
16/10/2019,18:08:53,0.1875,2425374,0
16/10/2019,19:08:53,0.025,2425374,0
16/10/2019,20:08:53,0.025,2425374,0
16/10/2019,21:08:53,0.025,2425374,0
16/10/2019,22:08:53,0,2425374,0
16/10/2019,23:08:53,0,2425374,0
17/10/2019,0:08:53,0,2425374,0
17/10/2019,1:08:53,0,2425374,0
17/10/2019,2:08:53,0.025,2425374,0
17/10/2019,3:08:53,0.1875,2425374,0
17/10/2019,4:08:53,0,2425374,0
17/10/2019,5:08:53,0,2425374,0
17/10/2019,6:08:53,0.025,2425374,0
17/10/2019,7:08:53,0.1875,2425374,0
17/10/2019,8:08:53,0,2425374,0
17/10/2019,9:08:53,0,2425374,0
17/10/2019,10:08:53,0.1875,2425374,0
17/10/2019,11:08:53,0,2425374,0
17/10/2019,12:08:53,0.025,2425374,0
17/10/2019,13:08:53,0.1875,2425374,0
17/10/2019,14:08:53,0,2425374,0
17/10/2019,15:08:53,0.025,2425374,0
17/10/2019,16:08:53,0,2425374,0
17/10/2019,17:08:53,0.025,2425374,0
17/10/2019,18:08:53,0.1875,2425374,0
17/10/2019,19:08:53,0,2425374,0
17/10/2019,20:08:53,0,2425374,0
17/10/2019,21:08:53,0.025,2425374,0
17/10/2019,22:08:53,0.1875,2425374,0
17/10/2019,23:08:53,0.025,2425374,0
17/10/2019,23:11:59,2.265,2425374,0
18/10/2019,0:11:59,0.1875,2425374,0
18/10/2019,1:11:59,0.025,2425374,0
18/10/2019,2:11:59,0,2425374,0
18/10/2019,3:11:59,0.1875,2425374,0
18/10/2019,4:11:59,0.1875,2425374,0
18/10/2019,5:11:59,0.1875,2425374,0
18/10/2019,6:11:59,0,2425374,0
18/10/2019,7:11:59,0.1875,2425374,0
18/10/2019,8:11:59,0.1875,2425374,0
18/10/2019,9:11:59,0,2425374,0
18/10/2019,10:11:59,0.1875,2425374,0
18/10/2019,11:11:59,0,2425374,0
18/10/2019,12:11:59,0,2425374,0
18/10/2019,13:11:59,0,2425374,0
18/10/2019,14:11:59,0.1875,2425374,0
18/10/2019,15:11:59,0,2425374,0
18/10/2019,16:11:59,0,2425374,0
18/10/2019,17:11:59,0.025,2425374,0
18/10/2019,18:11:59,0,2425374,0
18/10/2019,19:11:59,0,2425374,0
18/10/2019,20:11:59,0,2425374,0
18/10/2019,21:11:59,0.1875,2425374,0
18/10/2019,22:11:59,0.025,2425374,0
18/10/2019,23:11:59,0,2425374,0
19/10/2019,0:11:59,0,2425374,0
19/10/2019,1:11:59,0.025,2425374,0
19/10/2019,2:11:59,0,2425374,0
19/10/2019,3:11:59,0,2425374,0
19/10/2019,4:11:59,0.025,2425374,0
19/10/2019,5:11:59,0,2425374,0
19/10/2019,6:11:59,0,2425374,0
19/10/2019,7:11:59,0.025,2425374,0
19/10/2019,8:11:59,0.025,2425374,0
19/10/2019,9:11:59,0.025,2425374,0
19/10/2019,10:11:59,0,2425374,0
19/10/2019,11:11:59,0.025,2425374,0
19/10/2019,12:11:59,0,2425374,0
19/10/2019,13:11:59,0,2425374,0
19/10/2019,14:11:59,0.025,2425374,0
19/10/2019,15:11:59,0.025,2425374,0
19/10/2019,16:11:59,0.1875,2425374,0
19/10/2019,17:11:59,0.1875,2425374,0
19/10/2019,18:11:59,0.025,2425374,0
19/10/2019,19:11:59,0.1875,2425374,0
19/10/2019,20:11:59,0.025,2425374,0
19/10/2019,21:11:59,0.025,2425374,0
19/10/2019,22:11:59,0.025,2425374,0
19/10/2019,23:11:59,0,2425374,0
20/10/2019,0:11:59,0.025,2425374,0
20/10/2019,1:11:59,0.025,2425374,0
20/10/2019,2:11:59,0.025,2425374,0
20/10/2019,3:11:59,0,2425374,0
20/10/2019,4:11:59,0.025,2425374,0
20/10/2019,5:11:59,0.025,2425374,0
20/10/2019,6:11:59,0.025,2425374,0
20/10/2019,7:11:59,0,2425374,0
20/10/2019,8:11:59,0.025,2425374,0
20/10/2019,9:11:59,0,2425374,0
20/10/2019,10:11:59,0,2425374,0
20/10/2019,11:11:59,0.1875,2425374,0
20/10/2019,12:11:59,0.1875,2425374,0
20/10/2019,13:11:59,0,2425374,0
20/10/2019,14:11:59,0.025,2425374,0
20/10/2019,15:11:59,0,2425374,0
20/10/2019,16:11:59,0,2425374,0
20/10/2019,17:11:59,0,2425374,0
20/10/2019,18:11:59,0,2425374,0
20/10/2019,19:11:59,0.025,2425374,0
20/10/2019,20:11:59,0.1875,2425374,0
20/10/2019,21:11:59,0.025,2425374,0
20/10/2019,22:11:59,0.1875,2425374,0
20/10/2019,23:11:59,0.025,2425374,0
21/10/2019,0:11:59,0.025,2425374,0
21/10/2019,1:11:59,0.1875,2425374,0
21/10/2019,2:11:59,0,2425374,0
21/10/2019,3:11:59,0.025,2425374,0
21/10/2019,4:11:59,0.025,2425374,0
21/10/2019,5:11:59,0.1875,2425374,0
21/10/2019,6:11:59,0,2425374,0
21/10/2019,7:11:59,0,2425374,0
21/10/2019,8:11:59,0.025,2425374,0
21/10/2019,9:11:59,0,2425374,0
21/10/2019,10:11:59,0,2425374,0
21/10/2019,11:11:59,0.1875,2425374,0
21/10/2019,12:11:59,0,2425374,0
21/10/2019,13:11:59,0,2425374,0
21/10/2019,14:11:59,0,2425374,0
21/10/2019,15:11:59,0.025,2425374,0
21/10/2019,16:11:59,0,2425374,0
21/10/2019,17:11:59,0,2425374,0
21/10/2019,18:11:59,0,2425374,0
21/10/2019,19:11:59,0.1875,2425374,0
21/10/2019,20:11:59,0,2425374,0
21/10/2019,21:11:59,0,2425374,0
21/10/2019,22:11:59,0,2425374,0
21/10/2019,23:11:59,0,2425374,0
22/10/2019,0:11:59,0.1875,2425374,0
22/10/2019,1:11:59,0.025,2425374,0
22/10/2019,2:11:59,0.025,2425374,0
22/10/2019,3:11:59,0,2425374,0
22/10/2019,4:11:59,0,2425374,0
22/10/2019,5:11:59,0,2425374,0
22/10/2019,6:11:59,0.025,2425374,0
22/10/2019,7:11:59,0.025,2425374,0
22/10/2019,8:11:59,0,2425374,0
22/10/2019,9:11:59,0,2425374,0
22/10/2019,10:11:59,0.025,2425374,0
22/10/2019,11:11:59,0,2425374,0
22/10/2019,12:11:59,0.025,2425374,0
22/10/2019,13:11:59,0,2425374,0
22/10/2019,14:11:59,0,2425374,0
22/10/2019,15:11:59,0.1875,2425374,0
22/10/2019,16:11:59,0.025,2425374,0
22/10/2019,17:11:59,0.1875,2425374,0
22/10/2019,18:11:59,0.1875,2425374,0
22/10/2019,19:11:59,0,2425374,0
22/10/2019,20:11:59,0,2425374,0
22/10/2019,21:11:59,0.1875,2425374,0
22/10/2019,22:11:59,0.025,2425374,0
22/10/2019,23:11:59,0,2425374,0
23/10/2019,0:11:59,0,2425374,0
23/10/2019,1:11:59,0,2425374,0
23/10/2019,2:11:59,0.025,2425374,0
23/10/2019,3:11:59,0.1875,2425374,0
23/10/2019,4:11:59,0,2425374,0
23/10/2019,5:11:59,0,2425374,0
23/10/2019,6:11:59,0.025,2425374,0
23/10/2019,7:11:59,0,2425374,0
23/10/2019,8:11:59,0,2425374,0
23/10/2019,9:11:59,0,2425374,0
23/10/2019,10:11:59,0.1875,2425374,0
23/10/2019,11:11:59,0,2425374,0
23/10/2019,12:11:59,0.025,2425374,0
23/10/2019,13:11:59,0,2425374,0
23/10/2019,14:11:59,0.1875,2425374,0
23/10/2019,15:11:59,0,2425374,0
23/10/2019,16:11:59,0,2425374,0
23/10/2019,17:11:59,0,2425374,0
23/10/2019,18:11:59,0.1875,2425374,0
23/10/2019,19:11:59,0.025,2425374,0
23/10/2019,20:11:59,0,2425374,0
23/10/2019,21:11:59,0,2425374,0
23/10/2019,22:11:59,0,2425374,0
23/10/2019,23:11:59,0,2425374,0
24/10/2019,0:11:59,0.1875,2425374,0
24/10/2019,1:11:59,0,2425374,0
24/10/2019,2:11:59,0,2425374,0
24/10/2019,3:11:59,0.025,2425374,0
24/10/2019,4:11:59,0,2425374,0
24/10/2019,5:11:59,0,2425374,0
24/10/2019,6:11:59,0,2425374,0
24/10/2019,7:11:59,0,2425374,0
24/10/2019,8:11:59,0.025,2425374,0
24/10/2019,9:11:59,0,2425374,0
24/10/2019,10:11:59,0.025,2425374,0
24/10/2019,11:11:59,0,2425374,0
24/10/2019,12:11:59,0.025,2425374,0
24/10/2019,13:11:59,0,2425374,0
24/10/2019,14:11:59,0.1875,2425374,0
24/10/2019,15:11:59,0.025,2425374,0
24/10/2019,16:11:59,0.1875,2425374,0
24/10/2019,17:11:59,0.1875,2425374,0
24/10/2019,18:11:59,0.1875,2425374,0
